timestep,episodic_return
1000,5.81888058183986
2001,4.742678959988483
3002,2.6805129730820276
4003,10.564326641752126
5004,14.22123229934465
6005,18.705195217252577
7006,24.703774651742325
8007,20.94729667345567
9008,26.912391890890163
10009,44.0995465739443
11010,46.201343185639615
12011,51.62822125871766
13012,66.12421337065402
14013,59.42416425671148
15014,63.05595092241998
16015,68.5502002970434
17016,108.56797731092566
18017,84.3195854631777
19018,103.78801933767573
20019,103.42391437024514
21020,116.23670010421132
22021,116.13947152527453
23022,48.967426928211374
24023,101.65822941420994
25024,52.15264571028193
26025,98.18573086803778
27026,58.300521142157976
28027,51.59464903700033
29028,129.87130867294505
30029,94.44790778485435
31030,102.18864353901796
32031,40.561431480311725
33032,119.58637180234223
34033,113.51596863858019
35034,131.77210017880236
36035,161.33502726706254
37036,125.437752634581
38037,129.7244729077902
39038,158.59075835040738
40039,170.06479907821137
41040,174.8845003393655
42041,157.35783664797077
43042,203.9573728246864
44043,164.50722445367765
45044,52.70869487998232
46045,165.33027842921976
47046,92.83191410634379
48047,196.04762259590598
49048,107.09695302801761
50049,181.43010287084044
51050,191.81686059275836
52051,194.1358205285142
53052,196.47405235313164
54053,208.71198269453137
55054,191.70086651403813
56055,107.77077079579642
57056,199.9696857479158
58057,229.34852975333044
59058,247.3380899693029
60059,99.04180304182373
61060,214.9945370016687
62061,167.94656765889366
63062,135.7590567427245
64063,142.33971090481384
65064,197.57699730484626
66065,273.35910653122505
67066,302.5629208412647
68067,237.87798228948208
69068,144.21362099574395
70069,272.84631776582046
71070,299.8664439302124
72071,307.09163670000595
73072,311.1068762468013
74073,319.33714870179887
75074,258.0696528800942
76075,278.172399932407
77076,281.0097218056479
78077,47.06068023181535
79078,272.6359544689455
80079,333.0219273150517
81080,169.42779064364603
82081,292.4684051718216
83082,93.16282505911556
84083,190.68689962599566
85084,287.7684096859998
86085,329.88362063430054
87086,353.9542436702373
88087,286.3965511250877
89088,343.38494665656214
90089,111.38621484686749
91090,301.94368802666645
92091,318.1848315546115
93092,315.0800862977402
94093,273.14346321552864
95094,322.52726297968866
96095,326.37092286002695
97096,329.2977517635608
98097,315.44530174792385
99098,238.03216201475138
100099,372.9006232961941
101100,363.0445124205525
102101,113.67534421679653
103102,324.45147686214784
104103,303.0711389827151
105104,359.0784322917157
106105,357.8970980979851
107106,339.7841573988383
108107,387.25119887007634
109108,262.78941012807354
110109,353.04746106560555
111110,360.0220124522498
112111,380.03320018149225
113112,276.41061754993217
114113,357.167428685623
115114,394.4441977004611
116115,399.0297511511534
117116,398.2154009332213
118117,393.14544903995596
119118,371.2860255115852
120119,382.83383086780174
121120,351.4665458969482
122121,402.1840325298333
123122,411.86502811384406
124123,353.04375119491897
125124,67.5680161907707
126125,367.41845855215854
127126,424.0445895196781
128127,413.67501957468727
129128,284.9270601577225
130129,391.8251874692144
131130,410.4258996659561
132131,20.100911064708733
133132,25.20467959607306
134133,413.68491347277825
135134,399.2418867462216
136135,354.6595503391661
137136,280.3730511691727
138137,181.7356109434647
139138,382.65444049776187
140139,322.35921376787496
141140,423.1594036826316
142141,419.21197821320385
143142,421.55937210203024
144143,165.18178161287298
145144,183.5181116214314
146145,158.46882991833607
147146,264.69474126126323
148147,54.53303272845697
149148,390.83686107205165
150149,422.41861835820737
151150,439.21667161177277
152151,452.9174508739595
153152,397.8726846907714
154153,440.3329188636012
155154,443.05981799480304
156155,113.14465831917529
157156,438.2685247379926
158157,453.9439033297894
