timestep,episodic_return
1000,7.136335831786163
2001,5.1321711906851455
3002,6.182552243504939
4003,4.471925674697324
5004,9.937978562434038
6005,15.209475911869179
7006,14.025671245969594
8007,23.99073722007383
9008,31.665445926041336
10009,31.342166012059092
11010,27.325103682217975
12011,44.46270071296527
13012,52.58623487543965
14013,40.06584362511889
15014,68.87759629588086
16015,63.991177377369574
17016,90.38516159748961
18017,92.02802433872272
19018,113.55774323173254
20019,101.98712628131723
21020,38.60729035831102
22021,95.84958766898963
23022,53.18689819979407
24023,147.3721877229588
25024,37.31346849586491
26025,149.56446407072573
27026,103.60669446387882
28027,166.63660943451234
29028,41.82576226019481
30029,23.643615332959005
31030,124.40101165082365
32031,9.086526543772525
33032,139.3484053249424
34033,172.37842455216304
35034,133.9896864732297
36035,174.27027823509675
37036,90.37040017776341
38037,128.8967828551138
39038,33.34216999944403
40039,42.95229058466273
41040,123.74988284969629
42041,191.34549126040366
43042,61.53592402594842
44043,83.0515661500279
45044,41.282599832422434
46045,69.45032573089881
47046,146.91681597714944
48047,86.0818335991134
49048,227.48576608941286
50049,214.48101632510784
51050,143.5423853877821
52051,107.06355581368472
53052,69.35674561201645
54053,62.45240524897793
55054,51.19885857131921
56055,141.1348727624895
57056,109.21378301799193
58057,34.007743110838234
59058,229.04394346872886
60059,107.29864357073586
61060,72.95987227075949
62061,49.58779703500899
63062,152.51621696963875
64063,232.6537337092324
65064,152.41047767848943
66065,194.02113441045435
67066,169.8577796749131
68067,206.0052345693972
69068,35.16879861483264
70069,47.37478699280861
71070,46.03627369775605
72071,243.7914673145515
73072,258.2294316538669
74073,186.82599168696134
75074,134.10659361215664
76075,111.71494844567896
77076,87.27614928607913
78077,117.72557413311017
79078,182.06284261615866
80079,118.45116806046332
81080,168.0531078872478
82081,74.45199165433675
83082,160.72810162908118
84083,126.11228354364846
85084,120.57652751949337
86085,227.75807408363096
87086,46.075073283537805
88087,194.84616590778725
89088,162.2514022916481
90089,55.50578526966113
91090,224.00517552089443
92091,42.372868286934924
93092,96.017523905299
94093,92.32155342477064
95094,39.44347971461213
96095,126.47450193380998
97096,156.60139616127455
98097,70.93618782973623
99098,136.15182798479714
100099,149.17299369885743
101100,244.0238005041842
102101,50.02930188764959
103102,46.855475930802555
104103,140.32337438295042
105104,36.04488924175739
106105,119.17631244260606
107106,242.89415531268466
108107,56.422903023616605
109108,38.77517240837635
110109,179.58889249975732
111110,124.57249481594897
112111,186.62777016822454
113112,209.7534073075277
114113,56.57879466913424
115114,37.964312061430235
116115,57.599144052874024
117116,58.53197664698177
118117,50.41963442327457
119118,219.47939407429345
120119,64.48939813419648
121120,47.98784422912734
122121,221.33547231845043
123122,17.651295642683962
124123,58.044888174264
125124,211.60909219533693
126125,215.9315054671725
127126,107.36454325884148
128127,39.69860710789173
129128,124.61636098928118
130129,109.98347598095091
131130,133.04708826769527
132131,74.70418856661537
133132,66.63084230325683
134133,36.483028856451924
135134,155.5820756851463
136135,195.7576159571913
137136,135.29175220659255
138137,78.29208398683741
139138,25.00662711898034
140139,87.10760889426363
141140,199.98399124291956
142141,206.24326798549242
143142,93.33440623113827
144143,123.4772221993555
145144,83.40992870408759
146145,96.73085242347919
147146,63.874920523939096
148147,74.40910942998809
149148,104.18842820804696
150149,279.687244168374
151150,74.52885283923753
152151,101.20367273208602
153152,45.914239400480156
154153,145.25153908541745
155154,89.47210553280543
156155,59.95582450472225
157156,117.87033670264935
158157,70.45448331231215
159158,81.93633781382869
160159,58.789954442064186
161160,223.27366130103567
162161,228.4350835130928
163162,105.70053825412388
164163,273.75918202796925
165164,178.5662963428812
166165,163.3841802508518
167166,80.26518378884488
168167,73.58536897205401
169168,174.20258776593988
170169,142.81297401165116
171170,70.18778954005683
172171,104.02090522449019
173172,67.13889465300515
174173,239.63002819497163
175174,50.5267206495205
176175,158.02737040031553
177176,76.17016538971941
178177,165.3964970727386
179178,64.92452335279684
180179,109.04763451009758
181180,281.3329249265565
182181,47.03982013049464
183182,156.19203990738424
184183,246.8383949568378
185184,80.57175683085056
186185,51.39276018473125
187186,223.67782752178698
188187,52.25253188971513
189188,117.64604895962039
190189,88.33919033853999
191190,112.83488778416456
192191,55.422996818129384
193192,197.70773223111883
194193,172.3008199363962
195194,56.4226951401696
196195,94.97732502405577
197196,48.16153071465031
198197,309.31616787944097
199198,179.1226918151104
200199,111.09051304881257
201200,91.70104987295863
202201,183.9199120661012
203202,55.61580086097633
204203,223.4740807069441
205204,85.33995271378447
206205,155.64676128357968
207206,81.82091274525784
208207,159.1986161512146
209208,63.905181925895995
210209,115.06652510234419
211210,220.25740740206203
212211,80.70418006724732
213212,149.93412384798197
214213,136.18677713049354
215214,172.0752923849205
216215,93.41127158493043
217216,61.352594418618956
218217,280.20681203224495
219218,229.35816945795014
220219,191.5244024854401
221220,237.05730872715904
222221,84.33544489271985
223222,297.08547626528207
224223,114.02669619781433
225224,106.9087883770974
226225,52.30438051505094
227226,202.65604959909788
228227,130.49286975032425
229228,101.29882123794842
230229,212.21042561454558
231230,39.272660924142485
232231,86.15664311969485
233232,144.68398915961558
234233,241.74116340543964
235234,83.92724952951525
236235,60.119362339886344
237236,194.25315427995153
238237,77.51151571704979
239238,122.93830120190567
240239,290.5562449857301
241240,327.8838130852859
242241,102.23852893149623
243242,111.36878601278178
244243,114.15948474548411
245244,117.80869517745289
246245,60.12330791532176
247246,223.550448031179
248247,181.2306972765342
249248,179.93867940525024
250249,187.9291133729736
251250,243.68723045761385
252251,290.46537429541155
253252,214.6037376461459
254253,158.9080392852046
255254,72.1594068495529
256255,206.63825113687716
257256,63.48594646985868
258257,218.49236436729743
259258,137.8246920011303
260259,102.63528269733943
261260,205.18159394388238
262261,136.07082000039654
263262,100.74748705573955
264263,268.03659440182366
265264,97.41916205268092
266265,301.1931371602173
267266,124.28934072448966
268267,182.07816370896683
269268,302.3961011638502
270269,61.38392321864538
271270,288.67355329218776
272271,166.90643527255844
273272,170.27341632950578
274273,135.52465990582783
275274,282.9770416600336
276275,132.50394830107774
277276,130.175754632961
278277,68.4863267794778
279278,124.73284346469873
280279,67.8382970612143
281280,120.6004236523488
282281,95.8545261450378
283282,114.47825188308212
284283,157.6607109925023
285284,285.0471966615022
286285,167.25019421759276
287286,92.86213193607169
288287,111.52680265012027
289288,77.57945229901523
290289,63.273472176462924
291290,194.6912376730346
292291,209.15220938638743
293292,318.664371415732
294293,251.75782820832572
295294,63.920230244596304
296295,195.5423153781726
297296,101.18067980481419
298297,301.9863649000467
299298,111.80525920371123
300299,111.16681005374183
301300,64.4990290871742
302301,140.5494378742643
303302,152.00192210672844
304303,115.78243597915275
305304,89.63718164288724
306305,123.8057179289037
307306,127.04407787801752
308307,123.66063404768707
309308,179.76209635179532
310309,56.30281050468593
311310,62.993090622276256
312311,198.42707652610508
313312,224.85547558805084
314313,184.4972566090349
315314,72.68087262106748
316315,80.61809613716004
317316,61.89884915968145
318317,186.13241991501903
319318,175.36030801528497
320319,75.0829699662969
321320,258.8893472653937
322321,80.43920967761093
323322,64.3677582844084
324323,282.5865021155415
325324,80.27376457563746
326325,227.784758593746
327326,66.98116520115371
328327,153.9749382611516
329328,139.10654201350692
330329,229.3906251197069
331330,73.6795375540154
332331,87.55033073351876
333332,59.75196320572231
334333,63.62316602461079
335334,61.98196215473026
336335,82.13364012253996
337336,43.30291240967776
338337,226.91266777296494
339338,117.7642838518774
340339,68.86289062095456
341340,111.00745878230462
342341,51.460434982143
343342,52.88538242846933
344343,192.28973099673883
345344,74.98784811300523
346345,81.310912391252
347346,166.7882890867283
348347,62.49543864604292
349348,74.07750686203653
350349,35.46377897295054
351350,314.4875111974059
352351,202.332521324426
353352,37.20625545489084
354353,95.11985425006905
355354,70.51326131163826
356355,129.5769218481749
357356,274.77552039995606
358357,68.92498783391558
359358,82.45261390728272
360359,134.23496117926004
361360,65.34723353040526
362361,111.76021086062092
363362,142.57704770205672
364363,131.95450961825637
365364,273.799491594868
366365,126.56783575120988
367366,72.58348795396434
368367,75.115636258778
369368,60.92219334115978
370369,141.07626765852356
371370,172.1599767870811
372371,100.03269514427322
373372,93.42895746075529
374373,207.54996930921376
375374,122.47366683500248
376375,119.51400231280618
377376,84.73190839507103
378377,98.15510153023642
379378,83.01206254959921
380379,66.09793030159113
381380,162.7305379998509
382381,119.99770733119976
383382,226.20733302737634
384383,104.32730960168429
385384,271.72903902289795
386385,202.13438581727667
387386,62.88968433863721
388387,82.42203007878071
389388,188.5123143966411
390389,300.7691543677725
391390,59.134600100232284
392391,193.93372332718815
393392,77.17923881146083
394393,99.49251121422144
395394,190.29704854647622
396395,66.29710899558155
397396,71.4811295016673
398397,107.42643163289665
399398,123.82894858048152
400399,87.94970015576988
401400,115.31336736896013
402401,75.31116946119293
403402,105.50726122916275
404403,85.84458758640878
405404,88.70942847590862
406405,98.99866394996971
407406,123.32711005571701
408407,217.29566620413937
409408,57.94379480983624
410409,68.71632815630156
411410,91.6108198312115
412411,55.7384277539058
413412,60.82572325163681
414413,89.18950267073963
415414,155.37105008153407
416415,165.4617117844093
417416,180.29468613750905
418417,87.10564593363203
419418,124.90638603525964
420419,63.28096764053586
421420,101.73564937402699
422421,262.0558651959377
423422,127.84675483819588
424423,51.3976329449491
425424,73.32055343343796
426425,98.78354389661664
427426,97.29182410025999
428427,155.53091724849472
429428,137.37299379790866
430429,116.51117423745188
431430,186.8088826555243
432431,145.51429832886845
433432,120.0041404995821
434433,75.86884264646889
435434,104.7355676092955
436435,87.96593276285734
437436,136.49629876424459
438437,66.58817267536875
439438,158.074284057236
440439,85.35432629231663
441440,245.95007433592875
442441,92.97206148180305
443442,99.39427119669395
444443,59.170884649389855
445444,85.56841995309823
446445,256.5217347148633
447446,97.571799968794
448447,283.83198234615253
449448,65.37368597461128
450449,136.18665508872303
451450,213.0000043561312
452451,138.38898677135543
453452,222.11367173708197
454453,48.7878087725017
455454,75.37266948901414
456455,61.330458316845764
457456,57.842711558699676
458457,112.83795290917645
459458,72.12686285326369
460459,296.84713559880487
461460,251.11074704561705
462461,65.34590177529753
463462,153.26620608076317
464463,79.66080513484665
465464,274.1902162750488
466465,56.19332091904371
467466,114.98118759900844
468467,76.69892186320757
469468,67.08154374571427
470469,119.2213780128141
471470,123.7000923770941
472471,189.00886786222748
473472,115.54549368195069
474473,56.62455578469827
475474,227.60390074818318
476475,232.89180657713948
477476,260.51789601400407
478477,201.99212696433335
479478,134.9882174788278
480479,144.9989996088641
481480,158.15975078913962
482481,99.48659427338973
483482,85.69252232258916
484483,111.50596661182654
485484,174.057516936556
486485,123.0579363453921
487486,258.9999104942126
488487,267.0353234200559
489488,69.74314796639865
490489,107.11977463801948
491490,70.53695709349087
492491,141.4442119394719
493492,57.5182192422052
494493,125.55108101900613
495494,281.4953112869338
496495,112.9161512617664
497496,86.424834199224
498497,129.55087057854982
499498,132.5188586041733
500499,86.0401898871528
501500,130.25224289762232
502501,101.56907074524811
503502,241.87882014023617
504503,117.91352575523761
505504,121.05715057867286
506505,116.81529368049151
507506,65.77062074040785
508507,224.17651916512352
509508,110.87061236227404
510509,232.08296374377136
511510,114.03902655961303
512511,232.44883079528262
513512,104.79239447168258
514513,186.52318914631735
515514,181.6687549640031
516515,192.30100571874095
517516,70.48220474561083
518517,44.54960516763472
519518,125.22048066779423
520519,51.54327881974035
521520,102.39156306848305
522521,148.13460964649377
