timestep,episodic_return
1000,0.0
2001,0.0
3002,0.0
4003,0.0
5004,0.0
6005,0.0
7006,0.0
8007,0.0
9008,12.713356586956307
10009,0.0
11010,2.7297945066478424
12011,0.0
13012,0.0
14013,0.0
15014,0.0
16015,0.0
17016,0.0
18017,0.0
19018,13.426355675310827
20019,0.0
21020,0.0
22021,0.0
23022,0.0
24023,0.0
25024,0.0
26025,0.0
27026,0.0
28027,25.17064080950396
29028,0.0
30029,0.0
31030,0.0
32031,0.0
33032,0.0
34033,0.0
35034,0.0
36035,0.0
37036,0.0
38037,0.8495281874807082
39038,0.0
40039,12.558268876768228
41040,0.0
42041,0.0
43042,0.0
44043,0.0
45044,0.0
46045,0.0
47046,0.0
48047,14.226844093841342
49048,0.0
50049,0.0
51050,15.31537437238227
52051,0.0
53052,0.0
54053,2.724074095914906
55054,0.0
56055,0.0
57056,0.0
58057,0.0
59058,0.0
60059,0.0
61060,31.0684219911988
62061,0.0
63062,0.0
64063,0.0
65064,12.448154399082592
66065,0.0
67066,0.0
68067,0.0
69068,0.0
70069,0.0
71070,0.0
72071,0.0
73072,0.0
74073,0.0
75074,0.0
76075,0.0
77076,10.747101884463932
78077,0.0
79078,0.9157846361699494
80079,0.0
81080,0.0
82081,0.0
83082,8.749393524561809
84083,15.253141795020928
85084,0.0
86085,0.0
87086,0.0
88087,0.0
89088,0.0
90089,0.0
91090,0.0
92091,0.0
93092,0.0
94093,0.0
95094,0.0
96095,0.0
97096,0.0
98097,0.0
99098,0.0
100099,0.0
101100,7.93075743433571
102101,0.0
103102,0.0
104103,0.0
105104,0.0
106105,0.0
107106,0.0
108107,5.460500186225709
109108,0.0
110109,0.0
111110,0.0
112111,0.0
113112,0.0
114113,0.0
115114,25.87495252458664
116115,0.0
117116,0.0
118117,0.0
119118,0.0
120119,0.0
121120,0.0
122121,0.0
123122,0.0
124123,0.0
125124,0.0
126125,0.0
127126,0.0
128127,0.0
129128,12.76681468069356
130129,0.0
131130,0.0
132131,0.0
133132,0.0
134133,0.0
135134,0.0
136135,20.741819921108963
137136,0.0
138137,5.507228979720283
139138,14.39186503918609
140139,0.0
141140,0.0
142141,1.8423484356161326
143142,0.0
144143,0.0
145144,0.0
146145,0.0
147146,0.0
148147,0.0
149148,0.0
150149,0.0
151150,0.0
152151,0.0
153152,0.0
154153,0.0
155154,4.394923104883525
156155,0.0
157156,0.0
158157,0.0
159158,0.0
160159,19.662725666325244
161160,17.790225363362456
162161,0.0
163162,18.723251610810834
164163,0.0
165164,0.0
166165,12.427414963136798
167166,0.0
168167,0.0
169168,0.0
170169,0.0
171170,19.839609552206614
172171,19.676523247331524
173172,0.0
174173,0.0
175174,7.187191693174748
176175,0.0
177176,0.0
178177,0.0
179178,0.0
180179,0.0
181180,0.0
182181,0.0
183182,0.0
184183,8.691523573823178
185184,0.0
186185,13.471473526689715
187186,0.0
188187,0.0
189188,0.0
190189,0.0
191190,0.0
192191,8.623468915394461
193192,12.522190931158603
194193,13.410332800091703
195194,0.0
196195,0.0
197196,0.0
198197,0.0
199198,0.0
200199,0.0
201200,0.0
202201,6.336614155122327
203202,0.0
204203,8.211720554257736
205204,0.0
206205,0.0
207206,0.0
208207,7.264460116382673
209208,11.445476806518851
210209,0.0
211210,0.0
212211,0.0
213212,0.0
214213,0.0
215214,0.0
216215,0.0
217216,0.0
218217,0.0
219218,0.0
220219,6.198856556780851
221220,20.491486583181185
222221,0.0
223222,0.0
224223,0.0
225224,0.0
226225,0.0
227226,0.0
228227,0.0
229228,0.0
230229,16.72634727047455
231230,0.0
232231,16.858968881750112
233232,15.222029747889042
234233,44.451493500933346
235234,13.330403424104006
236235,0.0
237236,0.0
238237,0.0
239238,0.0
240239,0.0
241240,0.0
242241,0.0
243242,0.0
244243,0.0
245244,0.0
246245,0.0
247246,0.0
248247,0.0
249248,0.0
250249,0.0
251250,12.96579881529065
252251,0.0
253252,15.785695587029918
254253,0.0
255254,0.0
256255,0.0
257256,0.0
258257,0.0
259258,1.7277521402890352
260259,0.0
261260,0.0
262261,15.058897467518936
263262,12.56696049686544
264263,0.0
265264,0.0
266265,15.973006973662836
267266,0.0
268267,18.220744111133417
269268,0.0
270269,0.0
271270,0.0
272271,0.0
273272,17.025105395078786
274273,0.0
275274,0.0
276275,0.0
277276,0.0
278277,16.07558405301138
279278,0.0
280279,16.682022662918172
281280,13.292330051749229
282281,2.6804350359126166
283282,0.0
284283,11.507702544494833
285284,0.0
286285,0.0
287286,0.0
288287,0.0
289288,31.34651399364059
290289,0.0
291290,0.0
292291,0.0
293292,0.0
294293,0.0
295294,0.0
296295,0.0
297296,0.0
298297,15.922597973733916
299298,13.55481254493003
300299,16.66093159148978
301300,26.97846335241054
302301,11.633917483978847
303302,0.0
304303,14.114649069388502
305304,0.0
306305,9.513414782413237
307306,0.0
308307,0.0
309308,0.0
310309,0.0
311310,19.568939892804284
312311,0.0
313312,13.440123716462159
314313,19.89136404059401
315314,0.0
316315,0.0
317316,0.0
318317,10.881065962920758
319318,0.0
320319,0.0
321320,0.0
322321,0.0
323322,4.417617073990774
324323,0.0
325324,18.982178936528303
326325,0.0
327326,0.0
328327,41.23501927138147
329328,9.871311016817929
330329,0.0
331330,0.0
332331,0.0
333332,0.0
334333,0.0
335334,0.0
336335,0.0
337336,11.46530279165659
338337,0.0
339338,0.0
340339,14.35641530406052
341340,0.0
342341,0.0
343342,0.0
344343,0.0
345344,13.601116970201085
346345,7.32493226274416
347346,0.0
348347,0.0
349348,0.0
350349,0.0
351350,19.823275556530692
352351,10.949279739548887
353352,0.0
354353,0.0
355354,0.0
356355,0.0
357356,2.641686447720796
358357,6.2953138528310655
359358,0.0
360359,14.293082133299503
361360,0.0
362361,0.0
363362,0.0
364363,15.336864051653123
365364,0.0
366365,0.0
367366,0.0
368367,26.24892018959331
369368,0.0
370369,0.0
371370,0.0
372371,0.0
373372,0.0
374373,0.0
375374,17.025099975233303
376375,0.0
377376,0.0
378377,0.0
379378,0.0
380379,13.346951623598866
381380,0.0
382381,0.0
383382,21.700472501882285
384383,0.0
385384,37.192939528823274
386385,0.0
387386,0.0
388387,0.0
389388,0.0
390389,0.0
391390,0.0
392391,0.0
393392,0.0
394393,0.0
395394,0.0
396395,32.31363540738775
397396,15.986080084174256
398397,16.201736323117927
399398,0.0
400399,0.0
401400,15.104330447671902
402401,0.0
403402,0.0
404403,0.0
405404,7.8331196483018415
406405,0.0
407406,18.7085454998251
408407,0.0
409408,19.59620742681966
410409,0.0
411410,0.0
412411,41.99387161653772
413412,0.0
414413,0.0
415414,5.341770319326582
416415,15.077594067019044
417416,0.0
418417,0.0
419418,9.109610087377565
420419,0.0
421420,0.0
422421,0.0
423422,0.0
424423,0.0
425424,0.0
426425,55.83350376752586
427426,8.126193280752712
428427,29.623235374278174
429428,0.0
430429,0.0
431430,0.0
432431,7.172809263031362
433432,0.0
434433,0.0
435434,0.0
436435,0.0
437436,0.0
438437,13.275742255125175
439438,0.0
440439,0.0
441440,0.0
442441,10.789922810697476
443442,4.444204923155744
444443,0.0
445444,0.0
446445,23.418240429523824
447446,0.0
448447,0.0
449448,0.0
450449,0.0
451450,0.0
452451,0.0
453452,0.0
454453,0.0
455454,0.0
456455,0.0
457456,0.0
458457,0.0
459458,0.0
460459,0.0
461460,0.0
462461,0.0
463462,0.0
464463,0.0
465464,0.0
466465,0.0
467466,0.0
468467,0.0
469468,0.0
470469,12.25232579903646
471470,18.635264266992547
472471,0.0
473472,0.0
474473,0.0
475474,0.0
476475,0.0
477476,0.0
478477,0.0
479478,0.0
480479,0.0
481480,0.0
482481,0.0
483482,0.0
484483,0.0
485484,0.0
486485,0.0
487486,0.0
488487,0.0
489488,20.715852062175465
490489,10.042352762337465
491490,0.0
492491,35.75141591382419
493492,28.125598541209296
494493,12.188988279238359
495494,0.0
496495,0.0
497496,0.0
498497,0.0
499498,5.492964450858004
500499,0.0
501500,0.0
502501,0.0
503502,0.0
504503,0.0
505504,33.802782825431606
506505,0.0
507506,0.0
508507,0.0
509508,0.0
510509,0.0
511510,5.361560479346416
512511,0.0
513512,0.0
514513,27.78795706928338
515514,11.621494331883287
516515,0.0
517516,0.0
518517,0.0
519518,0.0
520519,11.535884049647526
521520,0.0
522521,24.078616218625786
523522,1.7985577464811429
524523,0.0
525524,0.0
526525,23.038142733890798
527526,0.0
528527,0.0
529528,53.92465242543247
530529,0.0
531530,0.0
532531,0.0
533532,0.0
534533,28.628807624668568
535534,12.593244011349505
536535,0.0
537536,0.0
538537,0.0
539538,0.0
540539,0.0
541540,0.0
542541,0.0
543542,0.0
544543,28.362606835177232
545544,52.72461871723784
546545,16.075515484505814
547546,3.674830355451192
548547,60.92341963879921
549548,0.0
550549,0.0
551550,0.0
552551,21.560303322251077
553552,0.0
554553,0.0
555554,0.0
556555,0.0
557556,0.0
558557,7.201474706884502
559558,0.0
560559,0.0
561560,0.0
562561,0.0
563562,0.0
564563,14.687438448471326
565564,0.0
566565,0.0
567566,0.0
568567,18.363897932833268
569568,0.0
570569,0.0
571570,0.0
572571,15.365841173516268
573572,0.0
574573,0.0
575574,30.885705974483116
576575,0.0
577576,0.0
578577,13.413122116775899
579578,16.427268819829603
580579,0.0
581580,0.0
582581,0.0
583582,0.0
584583,4.485679591790166
585584,0.0
586585,6.3610354848838595
587586,0.0
588587,68.2546347601112
