Beginning training
global_step=1000, episodic_return=3.68
global_step=2001, episodic_return=4.33
global_step=3002, episodic_return=4.29
global_step=4003, episodic_return=4.00
global_step=5004, episodic_return=4.65
global_step=6005, episodic_return=7.51
global_step=7006, episodic_return=11.35
global_step=8007, episodic_return=4.90
SPS: 93
global_step=9008, episodic_return=4.22
global_step=10009, episodic_return=9.85
global_step=11010, episodic_return=6.81
global_step=12011, episodic_return=3.97
global_step=13012, episodic_return=5.92
global_step=14013, episodic_return=5.03
global_step=15014, episodic_return=5.28
global_step=16015, episodic_return=2.90
SPS: 106
global_step=17016, episodic_return=12.99
global_step=18017, episodic_return=5.55
global_step=19018, episodic_return=7.95
global_step=20019, episodic_return=8.43
global_step=21020, episodic_return=8.86
global_step=22021, episodic_return=15.67
global_step=23022, episodic_return=10.12
global_step=24023, episodic_return=7.17
SPS: 111
global_step=25024, episodic_return=9.30
global_step=26025, episodic_return=14.26
global_step=27026, episodic_return=14.99
global_step=28027, episodic_return=19.55
global_step=29028, episodic_return=11.52
global_step=30029, episodic_return=11.59
global_step=31030, episodic_return=16.77
global_step=32031, episodic_return=19.57
SPS: 117
global_step=33032, episodic_return=18.84
global_step=34033, episodic_return=23.47
global_step=35034, episodic_return=31.06
global_step=36035, episodic_return=21.00
global_step=37036, episodic_return=23.37
global_step=38037, episodic_return=24.68
global_step=39038, episodic_return=27.72
global_step=40039, episodic_return=29.23
SPS: 121
global_step=41040, episodic_return=27.79
global_step=42041, episodic_return=31.49
global_step=43042, episodic_return=30.86
global_step=44043, episodic_return=53.13
global_step=45044, episodic_return=53.33
global_step=46045, episodic_return=39.55
global_step=47046, episodic_return=31.04
global_step=48047, episodic_return=42.75
global_step=49048, episodic_return=57.78
SPS: 124
global_step=50049, episodic_return=49.02
global_step=51050, episodic_return=62.21
global_step=52051, episodic_return=62.07
global_step=53052, episodic_return=47.36
global_step=54053, episodic_return=56.67
global_step=55054, episodic_return=57.21
global_step=56055, episodic_return=48.87
global_step=57056, episodic_return=69.19
SPS: 127
global_step=58057, episodic_return=63.78
global_step=59058, episodic_return=73.13
global_step=60059, episodic_return=76.22
global_step=61060, episodic_return=75.24
global_step=62061, episodic_return=89.61
global_step=63062, episodic_return=70.50
global_step=64063, episodic_return=52.86
global_step=65064, episodic_return=75.62
SPS: 128
global_step=66065, episodic_return=89.00
global_step=67066, episodic_return=81.46
global_step=68067, episodic_return=87.94
global_step=69068, episodic_return=104.87
global_step=70069, episodic_return=93.18
global_step=71070, episodic_return=104.85
global_step=72071, episodic_return=101.29
global_step=73072, episodic_return=99.83
SPS: 130
global_step=74073, episodic_return=110.74
global_step=75074, episodic_return=116.18
global_step=76075, episodic_return=102.23
global_step=77076, episodic_return=33.54
global_step=78077, episodic_return=69.86
global_step=79078, episodic_return=96.82
global_step=80079, episodic_return=69.25
global_step=81080, episodic_return=37.39
SPS: 131
global_step=82081, episodic_return=74.31
global_step=83082, episodic_return=94.44
global_step=84083, episodic_return=106.29
global_step=85084, episodic_return=108.95
global_step=86085, episodic_return=120.60
global_step=87086, episodic_return=104.90
global_step=88087, episodic_return=120.40
global_step=89088, episodic_return=102.68
global_step=90089, episodic_return=92.21
SPS: 132
global_step=91090, episodic_return=135.65
global_step=92091, episodic_return=113.32
global_step=93092, episodic_return=115.12
global_step=94093, episodic_return=103.12
global_step=95094, episodic_return=25.59
global_step=96095, episodic_return=111.50
global_step=97096, episodic_return=98.86
global_step=98097, episodic_return=112.60
SPS: 133
global_step=99098, episodic_return=132.22
global_step=100099, episodic_return=54.53
global_step=101100, episodic_return=115.38
global_step=102101, episodic_return=110.19
global_step=103102, episodic_return=81.38
global_step=104103, episodic_return=50.21
global_step=105104, episodic_return=121.20
global_step=106105, episodic_return=91.42
SPS: 134
global_step=107106, episodic_return=114.54
global_step=108107, episodic_return=138.89
global_step=109108, episodic_return=128.22
global_step=110109, episodic_return=129.16
global_step=111110, episodic_return=57.29
global_step=112111, episodic_return=119.31
global_step=113112, episodic_return=38.71
global_step=114113, episodic_return=132.42
SPS: 134
global_step=115114, episodic_return=26.36
global_step=116115, episodic_return=153.76
global_step=117116, episodic_return=130.20
global_step=118117, episodic_return=142.23
global_step=119118, episodic_return=142.79
global_step=120119, episodic_return=105.89
global_step=121120, episodic_return=114.83
global_step=122121, episodic_return=39.13
SPS: 135
global_step=123122, episodic_return=134.52
global_step=124123, episodic_return=174.89
global_step=125124, episodic_return=189.18
global_step=126125, episodic_return=40.21
global_step=127126, episodic_return=142.00
global_step=128127, episodic_return=161.29
global_step=129128, episodic_return=178.80
global_step=130129, episodic_return=166.68
SPS: 135
global_step=131130, episodic_return=54.81
global_step=132131, episodic_return=161.05
global_step=133132, episodic_return=166.43
global_step=134133, episodic_return=106.04
global_step=135134, episodic_return=107.92
global_step=136135, episodic_return=159.76
global_step=137136, episodic_return=168.86
global_step=138137, episodic_return=199.47
global_step=139138, episodic_return=152.55
SPS: 136
global_step=140139, episodic_return=68.25
global_step=141140, episodic_return=167.70
global_step=142141, episodic_return=33.81
global_step=143142, episodic_return=41.88
global_step=144143, episodic_return=125.18
global_step=145144, episodic_return=106.54
global_step=146145, episodic_return=33.71
global_step=147146, episodic_return=123.45
SPS: 136
global_step=148147, episodic_return=162.06
global_step=149148, episodic_return=104.57
global_step=150149, episodic_return=184.18
global_step=151150, episodic_return=40.43
global_step=152151, episodic_return=175.42
global_step=153152, episodic_return=54.89
global_step=154153, episodic_return=80.41
global_step=155154, episodic_return=173.26
SPS: 137
global_step=156155, episodic_return=112.27
global_step=157156, episodic_return=187.62
global_step=158157, episodic_return=169.72
global_step=159158, episodic_return=168.42
global_step=160159, episodic_return=109.11
global_step=161160, episodic_return=200.04
global_step=162161, episodic_return=182.86
global_step=163162, episodic_return=143.54
SPS: 137
global_step=164163, episodic_return=185.33
global_step=165164, episodic_return=43.59
global_step=166165, episodic_return=58.43
global_step=167166, episodic_return=209.46
global_step=168167, episodic_return=37.25
global_step=169168, episodic_return=146.10
global_step=170169, episodic_return=37.67
global_step=171170, episodic_return=203.92
SPS: 137
global_step=172171, episodic_return=185.05
global_step=173172, episodic_return=177.55
global_step=174173, episodic_return=190.84
global_step=175174, episodic_return=142.71
global_step=176175, episodic_return=70.41
global_step=177176, episodic_return=211.93
global_step=178177, episodic_return=89.17
global_step=179178, episodic_return=149.71
global_step=180179, episodic_return=23.66
SPS: 137
global_step=181180, episodic_return=243.24
global_step=182181, episodic_return=40.99
global_step=183182, episodic_return=118.14
global_step=184183, episodic_return=184.31
global_step=185184, episodic_return=211.54
global_step=186185, episodic_return=224.84
global_step=187186, episodic_return=249.67
global_step=188187, episodic_return=112.91
SPS: 138
global_step=189188, episodic_return=151.18
global_step=190189, episodic_return=234.20
global_step=191190, episodic_return=59.91
global_step=192191, episodic_return=68.74
global_step=193192, episodic_return=143.25
global_step=194193, episodic_return=131.35
global_step=195194, episodic_return=214.64
global_step=196195, episodic_return=44.43
SPS: 138
global_step=197196, episodic_return=160.19
global_step=198197, episodic_return=130.52
global_step=199198, episodic_return=242.01
global_step=200199, episodic_return=219.51
global_step=201200, episodic_return=101.62
global_step=202201, episodic_return=268.40
global_step=203202, episodic_return=34.79
global_step=204203, episodic_return=101.36
SPS: 138
global_step=205204, episodic_return=146.36
global_step=206205, episodic_return=174.78
global_step=207206, episodic_return=48.98
global_step=208207, episodic_return=42.97
global_step=209208, episodic_return=168.31
global_step=210209, episodic_return=173.72
global_step=211210, episodic_return=182.46
global_step=212211, episodic_return=25.43
SPS: 138
global_step=213212, episodic_return=67.15
global_step=214213, episodic_return=239.65
global_step=215214, episodic_return=178.47
global_step=216215, episodic_return=207.72
global_step=217216, episodic_return=121.62
global_step=218217, episodic_return=50.47
global_step=219218, episodic_return=218.39
global_step=220219, episodic_return=139.57
SPS: 138
global_step=221220, episodic_return=187.21
global_step=222221, episodic_return=84.61
global_step=223222, episodic_return=101.04
global_step=224223, episodic_return=241.64
global_step=225224, episodic_return=140.98
global_step=226225, episodic_return=49.18
global_step=227226, episodic_return=60.30
global_step=228227, episodic_return=216.97
global_step=229228, episodic_return=200.51
SPS: 139
global_step=230229, episodic_return=90.00
global_step=231230, episodic_return=253.69
global_step=232231, episodic_return=90.23
global_step=233232, episodic_return=191.67
global_step=234233, episodic_return=53.08
global_step=235234, episodic_return=210.87
global_step=236235, episodic_return=67.99
global_step=237236, episodic_return=185.79
SPS: 139
global_step=238237, episodic_return=228.90
global_step=239238, episodic_return=198.83
global_step=240239, episodic_return=149.77
global_step=241240, episodic_return=205.28
global_step=242241, episodic_return=209.53
global_step=243242, episodic_return=246.85
global_step=244243, episodic_return=202.81
global_step=245244, episodic_return=241.62
SPS: 139
global_step=246245, episodic_return=224.25
global_step=247246, episodic_return=44.40
global_step=248247, episodic_return=226.04
global_step=249248, episodic_return=82.36
global_step=250249, episodic_return=168.61
global_step=251250, episodic_return=47.19
global_step=252251, episodic_return=62.50
global_step=253252, episodic_return=114.37
SPS: 139
global_step=254253, episodic_return=228.44
global_step=255254, episodic_return=114.23
global_step=256255, episodic_return=100.18
global_step=257256, episodic_return=40.64
global_step=258257, episodic_return=99.65
global_step=259258, episodic_return=53.25
global_step=260259, episodic_return=175.69
global_step=261260, episodic_return=135.90
SPS: 139
global_step=262261, episodic_return=53.71
global_step=263262, episodic_return=147.62
global_step=264263, episodic_return=241.22
global_step=265264, episodic_return=210.09
global_step=266265, episodic_return=71.04
global_step=267266, episodic_return=143.14
global_step=268267, episodic_return=82.04
global_step=269268, episodic_return=54.96
global_step=270269, episodic_return=66.46
SPS: 139
global_step=271270, episodic_return=193.16
global_step=272271, episodic_return=255.00
global_step=273272, episodic_return=211.33
global_step=274273, episodic_return=231.20
global_step=275274, episodic_return=100.48
global_step=276275, episodic_return=168.63
global_step=277276, episodic_return=47.33
global_step=278277, episodic_return=244.25
SPS: 139
global_step=279278, episodic_return=207.39
global_step=280279, episodic_return=40.69
global_step=281280, episodic_return=73.83
global_step=282281, episodic_return=217.56
global_step=283282, episodic_return=38.29
global_step=284283, episodic_return=238.65
global_step=285284, episodic_return=93.83
global_step=286285, episodic_return=46.11
SPS: 139
global_step=287286, episodic_return=57.42
global_step=288287, episodic_return=215.17
global_step=289288, episodic_return=283.88
global_step=290289, episodic_return=189.54
global_step=291290, episodic_return=228.88
global_step=292291, episodic_return=261.72
global_step=293292, episodic_return=83.32
global_step=294293, episodic_return=127.98
SPS: 140
global_step=295294, episodic_return=126.37
global_step=296295, episodic_return=239.13
global_step=297296, episodic_return=88.45
global_step=298297, episodic_return=140.17
global_step=299298, episodic_return=134.14
global_step=300299, episodic_return=126.83
global_step=301300, episodic_return=242.60
global_step=302301, episodic_return=230.09
SPS: 140
global_step=303302, episodic_return=85.98
global_step=304303, episodic_return=210.76
global_step=305304, episodic_return=119.65
global_step=306305, episodic_return=41.14
global_step=307306, episodic_return=234.16
global_step=308307, episodic_return=67.56
global_step=309308, episodic_return=259.89
global_step=310309, episodic_return=223.59
SPS: 140
global_step=311310, episodic_return=110.58
global_step=312311, episodic_return=92.81
global_step=313312, episodic_return=90.14
global_step=314313, episodic_return=222.79
global_step=315314, episodic_return=237.61
global_step=316315, episodic_return=91.58
global_step=317316, episodic_return=264.59
global_step=318317, episodic_return=111.24
global_step=319318, episodic_return=206.81
SPS: 140
global_step=320319, episodic_return=212.52
global_step=321320, episodic_return=252.15
global_step=322321, episodic_return=247.46
global_step=323322, episodic_return=135.48
global_step=324323, episodic_return=280.18
global_step=325324, episodic_return=210.82
global_step=326325, episodic_return=182.31
global_step=327326, episodic_return=294.14
SPS: 140
global_step=328327, episodic_return=293.75
global_step=329328, episodic_return=114.34
global_step=330329, episodic_return=225.04
global_step=331330, episodic_return=227.34
global_step=332331, episodic_return=51.93
global_step=333332, episodic_return=177.92
global_step=334333, episodic_return=87.74
global_step=335334, episodic_return=113.00
SPS: 140
global_step=336335, episodic_return=288.27
global_step=337336, episodic_return=234.84
global_step=338337, episodic_return=117.21
global_step=339338, episodic_return=234.48
global_step=340339, episodic_return=265.18
global_step=341340, episodic_return=271.68
global_step=342341, episodic_return=298.47
global_step=343342, episodic_return=236.51
SPS: 140
global_step=344343, episodic_return=166.13
global_step=345344, episodic_return=243.81
global_step=346345, episodic_return=151.15
global_step=347346, episodic_return=267.15
global_step=348347, episodic_return=208.73
global_step=349348, episodic_return=159.76
global_step=350349, episodic_return=156.13
global_step=351350, episodic_return=258.70
SPS: 140
global_step=352351, episodic_return=124.02
global_step=353352, episodic_return=198.26
global_step=354353, episodic_return=279.30
global_step=355354, episodic_return=262.34
global_step=356355, episodic_return=274.70
global_step=357356, episodic_return=261.55
global_step=358357, episodic_return=263.23
global_step=359358, episodic_return=169.01
global_step=360359, episodic_return=170.36
SPS: 140
global_step=361360, episodic_return=178.24
global_step=362361, episodic_return=280.69
global_step=363362, episodic_return=276.68
global_step=364363, episodic_return=55.88
global_step=365364, episodic_return=166.29
global_step=366365, episodic_return=70.37
global_step=367366, episodic_return=282.74
global_step=368367, episodic_return=226.16
SPS: 140
global_step=369368, episodic_return=44.56
global_step=370369, episodic_return=72.38
global_step=371370, episodic_return=269.00
global_step=372371, episodic_return=267.07
global_step=373372, episodic_return=195.98
global_step=374373, episodic_return=94.03
global_step=375374, episodic_return=276.08
global_step=376375, episodic_return=142.73
SPS: 140
global_step=377376, episodic_return=161.28
global_step=378377, episodic_return=211.60
global_step=379378, episodic_return=214.72
global_step=380379, episodic_return=289.04
global_step=381380, episodic_return=185.44
global_step=382381, episodic_return=265.91
global_step=383382, episodic_return=56.26
global_step=384383, episodic_return=288.98
SPS: 140
global_step=385384, episodic_return=290.40
global_step=386385, episodic_return=262.87
global_step=387386, episodic_return=310.58
global_step=388387, episodic_return=315.24
global_step=389388, episodic_return=322.52
global_step=390389, episodic_return=275.17
global_step=391390, episodic_return=67.83
global_step=392391, episodic_return=275.88
SPS: 140
global_step=393392, episodic_return=65.31
global_step=394393, episodic_return=201.76
global_step=395394, episodic_return=104.29
global_step=396395, episodic_return=298.73
global_step=397396, episodic_return=268.38
