Beginning training
global_step=1000, episodic_return=3.50
global_step=2001, episodic_return=3.92
global_step=3002, episodic_return=4.43
global_step=4003, episodic_return=8.16
global_step=5004, episodic_return=2.62
global_step=6005, episodic_return=5.87
global_step=7006, episodic_return=2.92
global_step=8007, episodic_return=4.30
SPS: 611
global_step=9008, episodic_return=6.85
global_step=10009, episodic_return=4.58
global_step=11010, episodic_return=5.13
global_step=12011, episodic_return=7.26
global_step=13012, episodic_return=5.73
global_step=14013, episodic_return=2.72
global_step=15014, episodic_return=5.34
global_step=16015, episodic_return=5.60
SPS: 613
global_step=17016, episodic_return=4.18
global_step=18017, episodic_return=11.13
global_step=19018, episodic_return=10.85
global_step=20019, episodic_return=16.07
global_step=21020, episodic_return=10.28
global_step=22021, episodic_return=9.87
global_step=23022, episodic_return=8.86
global_step=24023, episodic_return=7.12
SPS: 616
global_step=25024, episodic_return=12.92
global_step=26025, episodic_return=12.47
global_step=27026, episodic_return=15.80
global_step=28027, episodic_return=19.18
global_step=29028, episodic_return=13.91
global_step=30029, episodic_return=16.40
global_step=31030, episodic_return=15.58
global_step=32031, episodic_return=11.19
SPS: 620
global_step=33032, episodic_return=15.80
global_step=34033, episodic_return=29.18
global_step=35034, episodic_return=28.09
global_step=36035, episodic_return=24.95
global_step=37036, episodic_return=30.20
global_step=38037, episodic_return=17.08
global_step=39038, episodic_return=21.85
global_step=40039, episodic_return=24.29
SPS: 622
global_step=41040, episodic_return=31.37
global_step=42041, episodic_return=45.50
global_step=43042, episodic_return=42.99
global_step=44043, episodic_return=30.01
global_step=45044, episodic_return=33.57
global_step=46045, episodic_return=41.15
global_step=47046, episodic_return=37.52
global_step=48047, episodic_return=23.44
global_step=49048, episodic_return=55.38
SPS: 624
global_step=50049, episodic_return=38.88
global_step=51050, episodic_return=48.15
global_step=52051, episodic_return=41.12
global_step=53052, episodic_return=51.67
global_step=54053, episodic_return=59.51
global_step=55054, episodic_return=39.22
global_step=56055, episodic_return=45.96
global_step=57056, episodic_return=42.98
SPS: 625
global_step=58057, episodic_return=46.09
global_step=59058, episodic_return=54.77
global_step=60059, episodic_return=66.14
global_step=61060, episodic_return=67.41
global_step=62061, episodic_return=53.94
global_step=63062, episodic_return=60.01
global_step=64063, episodic_return=52.66
global_step=65064, episodic_return=67.33
SPS: 627
global_step=66065, episodic_return=69.12
global_step=67066, episodic_return=60.13
global_step=68067, episodic_return=65.01
global_step=69068, episodic_return=66.66
global_step=70069, episodic_return=66.60
global_step=71070, episodic_return=81.73
global_step=72071, episodic_return=65.96
global_step=73072, episodic_return=71.80
SPS: 628
global_step=74073, episodic_return=82.03
global_step=75074, episodic_return=59.28
global_step=76075, episodic_return=67.14
global_step=77076, episodic_return=66.32
global_step=78077, episodic_return=79.21
global_step=79078, episodic_return=75.22
global_step=80079, episodic_return=69.35
global_step=81080, episodic_return=74.94
SPS: 628
global_step=82081, episodic_return=69.11
global_step=83082, episodic_return=90.21
global_step=84083, episodic_return=82.30
global_step=85084, episodic_return=81.84
global_step=86085, episodic_return=78.32
global_step=87086, episodic_return=108.17
global_step=88087, episodic_return=64.91
global_step=89088, episodic_return=82.75
global_step=90089, episodic_return=95.34
SPS: 629
global_step=91090, episodic_return=60.77
global_step=92091, episodic_return=73.06
global_step=93092, episodic_return=90.31
global_step=94093, episodic_return=91.70
global_step=95094, episodic_return=96.18
global_step=96095, episodic_return=91.65
global_step=97096, episodic_return=88.75
global_step=98097, episodic_return=75.62
SPS: 629
global_step=99098, episodic_return=89.03
global_step=100099, episodic_return=89.52
global_step=101100, episodic_return=107.31
global_step=102101, episodic_return=89.01
global_step=103102, episodic_return=87.73
global_step=104103, episodic_return=107.32
global_step=105104, episodic_return=93.64
global_step=106105, episodic_return=98.53
SPS: 628
global_step=107106, episodic_return=117.17
global_step=108107, episodic_return=102.69
global_step=109108, episodic_return=138.13
global_step=110109, episodic_return=28.44
global_step=111110, episodic_return=38.74
global_step=112111, episodic_return=97.60
global_step=113112, episodic_return=103.29
global_step=114113, episodic_return=122.12
SPS: 628
global_step=115114, episodic_return=121.38
global_step=116115, episodic_return=119.76
global_step=117116, episodic_return=119.83
global_step=118117, episodic_return=115.45
global_step=119118, episodic_return=118.21
global_step=120119, episodic_return=35.70
global_step=121120, episodic_return=99.18
global_step=122121, episodic_return=122.37
SPS: 628
global_step=123122, episodic_return=50.24
global_step=124123, episodic_return=90.91
global_step=125124, episodic_return=134.02
global_step=126125, episodic_return=122.20
global_step=127126, episodic_return=131.92
global_step=128127, episodic_return=131.02
global_step=129128, episodic_return=136.52
global_step=130129, episodic_return=123.21
SPS: 628
global_step=131130, episodic_return=131.56
global_step=132131, episodic_return=56.08
global_step=133132, episodic_return=52.76
global_step=134133, episodic_return=127.65
global_step=135134, episodic_return=44.52
global_step=136135, episodic_return=124.49
global_step=137136, episodic_return=34.62
global_step=138137, episodic_return=143.31
global_step=139138, episodic_return=32.56
SPS: 627
global_step=140139, episodic_return=31.13
global_step=141140, episodic_return=140.87
global_step=142141, episodic_return=110.51
global_step=143142, episodic_return=31.11
global_step=144143, episodic_return=155.73
global_step=145144, episodic_return=119.72
global_step=146145, episodic_return=153.77
global_step=147146, episodic_return=164.52
SPS: 627
global_step=148147, episodic_return=111.68
global_step=149148, episodic_return=130.22
global_step=150149, episodic_return=78.76
global_step=151150, episodic_return=71.25
global_step=152151, episodic_return=156.77
global_step=153152, episodic_return=37.83
global_step=154153, episodic_return=40.57
global_step=155154, episodic_return=26.35
SPS: 627
global_step=156155, episodic_return=126.81
global_step=157156, episodic_return=67.11
global_step=158157, episodic_return=148.26
global_step=159158, episodic_return=175.32
global_step=160159, episodic_return=51.80
global_step=161160, episodic_return=18.54
global_step=162161, episodic_return=160.87
global_step=163162, episodic_return=46.23
SPS: 627
global_step=164163, episodic_return=16.89
global_step=165164, episodic_return=176.06
global_step=166165, episodic_return=178.31
global_step=167166, episodic_return=172.40
global_step=168167, episodic_return=158.06
global_step=169168, episodic_return=52.05
global_step=170169, episodic_return=152.51
global_step=171170, episodic_return=30.92
SPS: 627
global_step=172171, episodic_return=164.23
global_step=173172, episodic_return=181.96
global_step=174173, episodic_return=178.47
global_step=175174, episodic_return=107.05
global_step=176175, episodic_return=113.02
global_step=177176, episodic_return=208.91
global_step=178177, episodic_return=140.33
global_step=179178, episodic_return=124.16
global_step=180179, episodic_return=195.16
SPS: 626
global_step=181180, episodic_return=98.51
global_step=182181, episodic_return=82.89
global_step=183182, episodic_return=189.21
global_step=184183, episodic_return=26.93
global_step=185184, episodic_return=175.15
global_step=186185, episodic_return=168.22
global_step=187186, episodic_return=179.61
global_step=188187, episodic_return=80.56
SPS: 626
global_step=189188, episodic_return=153.94
global_step=190189, episodic_return=220.55
global_step=191190, episodic_return=177.90
global_step=192191, episodic_return=46.55
global_step=193192, episodic_return=145.34
global_step=194193, episodic_return=219.59
global_step=195194, episodic_return=136.36
global_step=196195, episodic_return=177.84
SPS: 626
global_step=197196, episodic_return=161.15
global_step=198197, episodic_return=163.56
global_step=199198, episodic_return=192.07
global_step=200199, episodic_return=198.32
global_step=201200, episodic_return=20.31
global_step=202201, episodic_return=215.62
global_step=203202, episodic_return=76.56
global_step=204203, episodic_return=224.77
SPS: 626
global_step=205204, episodic_return=112.66
global_step=206205, episodic_return=224.52
global_step=207206, episodic_return=240.68
global_step=208207, episodic_return=89.07
global_step=209208, episodic_return=116.60
global_step=210209, episodic_return=46.36
global_step=211210, episodic_return=137.18
global_step=212211, episodic_return=62.12
SPS: 627
global_step=213212, episodic_return=166.56
global_step=214213, episodic_return=171.06
global_step=215214, episodic_return=115.82
global_step=216215, episodic_return=156.73
global_step=217216, episodic_return=98.50
global_step=218217, episodic_return=62.34
global_step=219218, episodic_return=232.86
global_step=220219, episodic_return=261.05
SPS: 627
global_step=221220, episodic_return=235.90
global_step=222221, episodic_return=272.32
global_step=223222, episodic_return=255.01
global_step=224223, episodic_return=61.62
global_step=225224, episodic_return=201.81
global_step=226225, episodic_return=193.96
global_step=227226, episodic_return=79.46
global_step=228227, episodic_return=122.30
global_step=229228, episodic_return=154.35
SPS: 627
global_step=230229, episodic_return=46.98
global_step=231230, episodic_return=230.59
global_step=232231, episodic_return=236.43
global_step=233232, episodic_return=238.92
global_step=234233, episodic_return=234.07
global_step=235234, episodic_return=265.01
global_step=236235, episodic_return=52.97
global_step=237236, episodic_return=276.53
SPS: 627
global_step=238237, episodic_return=70.65
global_step=239238, episodic_return=164.00
global_step=240239, episodic_return=145.75
global_step=241240, episodic_return=119.89
global_step=242241, episodic_return=270.62
global_step=243242, episodic_return=65.74
global_step=244243, episodic_return=168.54
global_step=245244, episodic_return=47.07
SPS: 627
global_step=246245, episodic_return=153.40
global_step=247246, episodic_return=63.49
global_step=248247, episodic_return=41.16
global_step=249248, episodic_return=235.17
global_step=250249, episodic_return=152.79
global_step=251250, episodic_return=105.17
global_step=252251, episodic_return=261.04
global_step=253252, episodic_return=126.95
SPS: 627
global_step=254253, episodic_return=269.24
global_step=255254, episodic_return=140.48
global_step=256255, episodic_return=118.48
global_step=257256, episodic_return=279.19
