Beginning training
global_step=1000, episodic_return=58.08
SPS: 159
global_step=2001, episodic_return=69.46
SPS: 165
global_step=3002, episodic_return=157.61
SPS: 166
global_step=4003, episodic_return=57.56
SPS: 168
global_step=5004, episodic_return=180.19
SPS: 169
global_step=6005, episodic_return=98.37
SPS: 169
global_step=7006, episodic_return=175.16
SPS: 170
global_step=8007, episodic_return=209.30
SPS: 170
global_step=9008, episodic_return=147.00
SPS: 170
global_step=10009, episodic_return=85.69
SPS: 170
global_step=11010, episodic_return=180.54
SPS: 170
global_step=12011, episodic_return=194.43
SPS: 170
global_step=13012, episodic_return=173.77
SPS: 170
global_step=14013, episodic_return=181.92
SPS: 170
global_step=15014, episodic_return=155.68
SPS: 170
global_step=16015, episodic_return=150.26
SPS: 170
global_step=17016, episodic_return=134.50
SPS: 170
global_step=18017, episodic_return=147.64
SPS: 170
global_step=19018, episodic_return=139.56
SPS: 170
global_step=20019, episodic_return=83.28
SPS: 170
global_step=21020, episodic_return=114.86
SPS: 170
global_step=22021, episodic_return=144.18
SPS: 170
global_step=23022, episodic_return=140.91
SPS: 170
global_step=24023, episodic_return=112.62
SPS: 170
global_step=25024, episodic_return=129.83
SPS: 170
global_step=26025, episodic_return=138.95
SPS: 170
global_step=27026, episodic_return=108.41
SPS: 170
global_step=28027, episodic_return=156.32
SPS: 170
global_step=29028, episodic_return=109.30
SPS: 170
global_step=30029, episodic_return=141.93
SPS: 170
global_step=31030, episodic_return=165.47
SPS: 170
global_step=32031, episodic_return=161.48
SPS: 170
global_step=33032, episodic_return=99.90
SPS: 169
global_step=34033, episodic_return=104.92
SPS: 169
global_step=35034, episodic_return=52.03
SPS: 169
global_step=36035, episodic_return=89.32
SPS: 169
global_step=37036, episodic_return=96.35
SPS: 169
global_step=38037, episodic_return=83.45
SPS: 169
global_step=39038, episodic_return=130.64
SPS: 169
global_step=40039, episodic_return=90.29
SPS: 169
global_step=41040, episodic_return=133.70
SPS: 169
global_step=42041, episodic_return=130.92
SPS: 169
global_step=43042, episodic_return=142.26
SPS: 169
global_step=44043, episodic_return=138.18
global_step=45044, episodic_return=130.87
SPS: 169
global_step=46045, episodic_return=129.14
SPS: 169
global_step=47046, episodic_return=162.83
SPS: 168
global_step=48047, episodic_return=134.52
SPS: 168
global_step=49048, episodic_return=144.43
SPS: 168
global_step=50049, episodic_return=157.48
SPS: 168
global_step=51050, episodic_return=161.20
SPS: 168
global_step=52051, episodic_return=162.31
SPS: 168
global_step=53052, episodic_return=175.73
SPS: 168
global_step=54053, episodic_return=187.92
SPS: 168
global_step=55054, episodic_return=185.19
SPS: 168
global_step=56055, episodic_return=168.92
SPS: 168
global_step=57056, episodic_return=242.71
SPS: 168
global_step=58057, episodic_return=229.32
SPS: 168
global_step=59058, episodic_return=168.08
SPS: 168
global_step=60059, episodic_return=267.84
SPS: 168
global_step=61060, episodic_return=201.40
SPS: 168
global_step=62061, episodic_return=307.84
SPS: 168
global_step=63062, episodic_return=152.61
SPS: 168
global_step=64063, episodic_return=161.37
SPS: 168
global_step=65064, episodic_return=155.06
SPS: 168
global_step=66065, episodic_return=178.35
SPS: 168
global_step=67066, episodic_return=195.16
SPS: 168
global_step=68067, episodic_return=146.35
SPS: 168
global_step=69068, episodic_return=202.26
SPS: 168
global_step=70069, episodic_return=251.47
SPS: 168
global_step=71070, episodic_return=232.44
SPS: 168
global_step=72071, episodic_return=278.97
SPS: 168
global_step=73072, episodic_return=161.12
SPS: 168
global_step=74073, episodic_return=180.51
SPS: 168
global_step=75074, episodic_return=198.57
SPS: 168
global_step=76075, episodic_return=224.84
SPS: 169
global_step=77076, episodic_return=235.80
SPS: 169
global_step=78077, episodic_return=214.28
SPS: 169
global_step=79078, episodic_return=214.92
SPS: 169
global_step=80079, episodic_return=152.24
SPS: 169
global_step=81080, episodic_return=198.29
SPS: 169
global_step=82081, episodic_return=192.07
SPS: 169
global_step=83082, episodic_return=258.51
SPS: 169
global_step=84083, episodic_return=219.04
SPS: 169
global_step=85084, episodic_return=259.04
SPS: 169
global_step=86085, episodic_return=213.77
SPS: 169
global_step=87086, episodic_return=246.65
SPS: 169
global_step=88087, episodic_return=257.18
global_step=89088, episodic_return=227.27
SPS: 169
global_step=90089, episodic_return=198.69
SPS: 169
global_step=91090, episodic_return=201.35
SPS: 169
global_step=92091, episodic_return=246.01
SPS: 169
global_step=93092, episodic_return=236.12
SPS: 169
global_step=94093, episodic_return=161.20
SPS: 169
global_step=95094, episodic_return=235.48
SPS: 169
global_step=96095, episodic_return=183.85
SPS: 169
global_step=97096, episodic_return=210.22
SPS: 169
global_step=98097, episodic_return=245.89
SPS: 169
global_step=99098, episodic_return=274.42
SPS: 169
global_step=100099, episodic_return=243.76
SPS: 169
global_step=101100, episodic_return=216.78
SPS: 169
global_step=102101, episodic_return=243.29
SPS: 169
global_step=103102, episodic_return=209.25
SPS: 169
global_step=104103, episodic_return=187.62
SPS: 169
global_step=105104, episodic_return=271.95
SPS: 169
global_step=106105, episodic_return=285.96
SPS: 169
global_step=107106, episodic_return=232.30
SPS: 169
global_step=108107, episodic_return=314.79
SPS: 169
global_step=109108, episodic_return=308.72
SPS: 169
global_step=110109, episodic_return=288.81
SPS: 169
global_step=111110, episodic_return=319.57
SPS: 169
global_step=112111, episodic_return=226.31
SPS: 169
global_step=113112, episodic_return=215.63
SPS: 169
global_step=114113, episodic_return=308.64
SPS: 169
global_step=115114, episodic_return=280.76
SPS: 169
global_step=116115, episodic_return=259.86
SPS: 169
global_step=117116, episodic_return=210.94
SPS: 169
global_step=118117, episodic_return=286.12
SPS: 169
global_step=119118, episodic_return=210.37
SPS: 169
global_step=120119, episodic_return=288.63
SPS: 169
global_step=121120, episodic_return=319.20
SPS: 169
global_step=122121, episodic_return=296.64
SPS: 169
global_step=123122, episodic_return=263.50
SPS: 169
global_step=124123, episodic_return=288.71
SPS: 169
global_step=125124, episodic_return=223.03
SPS: 169
global_step=126125, episodic_return=237.94
SPS: 169
global_step=127126, episodic_return=291.53
SPS: 169
global_step=128127, episodic_return=207.22
SPS: 169
global_step=129128, episodic_return=238.61
SPS: 169
global_step=130129, episodic_return=244.67
SPS: 169
global_step=131130, episodic_return=237.74
SPS: 169
global_step=132131, episodic_return=263.32
SPS: 169
global_step=133132, episodic_return=242.00
