Beginning training
global_step=1000, episodic_return=4.28
global_step=2001, episodic_return=2.99
global_step=3002, episodic_return=2.59
global_step=4003, episodic_return=4.58
global_step=5004, episodic_return=5.62
global_step=6005, episodic_return=11.59
global_step=7006, episodic_return=0.80
global_step=8007, episodic_return=4.70
SPS: 488
global_step=9008, episodic_return=6.84
global_step=10009, episodic_return=4.49
global_step=11010, episodic_return=5.80
global_step=12011, episodic_return=2.75
global_step=13012, episodic_return=8.00
global_step=14013, episodic_return=7.69
global_step=15014, episodic_return=5.65
global_step=16015, episodic_return=5.83
SPS: 485
global_step=17016, episodic_return=7.71
global_step=18017, episodic_return=4.37
global_step=19018, episodic_return=5.99
global_step=20019, episodic_return=12.76
global_step=21020, episodic_return=4.89
global_step=22021, episodic_return=6.22
global_step=23022, episodic_return=8.46
global_step=24023, episodic_return=7.96
SPS: 479
global_step=25024, episodic_return=14.12
global_step=26025, episodic_return=13.99
global_step=27026, episodic_return=16.87
global_step=28027, episodic_return=11.25
global_step=29028, episodic_return=6.50
global_step=30029, episodic_return=14.37
global_step=31030, episodic_return=20.67
global_step=32031, episodic_return=13.07
SPS: 477
global_step=33032, episodic_return=14.95
global_step=34033, episodic_return=17.21
global_step=35034, episodic_return=18.41
global_step=36035, episodic_return=23.15
global_step=37036, episodic_return=19.70
global_step=38037, episodic_return=19.76
global_step=39038, episodic_return=21.71
global_step=40039, episodic_return=26.43
SPS: 481
global_step=41040, episodic_return=17.78
global_step=42041, episodic_return=31.15
global_step=43042, episodic_return=23.50
global_step=44043, episodic_return=37.78
global_step=45044, episodic_return=30.83
global_step=46045, episodic_return=28.26
global_step=47046, episodic_return=36.48
global_step=48047, episodic_return=26.28
global_step=49048, episodic_return=31.55
SPS: 487
global_step=50049, episodic_return=27.59
global_step=51050, episodic_return=32.00
global_step=52051, episodic_return=37.91
global_step=53052, episodic_return=44.26
global_step=54053, episodic_return=37.87
global_step=55054, episodic_return=45.67
global_step=56055, episodic_return=38.05
global_step=57056, episodic_return=36.33
SPS: 489
global_step=58057, episodic_return=50.31
global_step=59058, episodic_return=47.11
global_step=60059, episodic_return=63.60
global_step=61060, episodic_return=53.90
global_step=62061, episodic_return=60.58
global_step=63062, episodic_return=40.06
global_step=64063, episodic_return=44.61
global_step=65064, episodic_return=49.12
SPS: 491
global_step=66065, episodic_return=65.13
global_step=67066, episodic_return=60.68
global_step=68067, episodic_return=61.11
global_step=69068, episodic_return=57.53
global_step=70069, episodic_return=61.04
global_step=71070, episodic_return=57.03
global_step=72071, episodic_return=55.01
global_step=73072, episodic_return=65.09
SPS: 494
global_step=74073, episodic_return=52.04
global_step=75074, episodic_return=43.19
global_step=76075, episodic_return=44.10
global_step=77076, episodic_return=51.39
global_step=78077, episodic_return=59.33
global_step=79078, episodic_return=54.60
global_step=80079, episodic_return=62.84
global_step=81080, episodic_return=54.91
SPS: 491
global_step=82081, episodic_return=56.34
global_step=83082, episodic_return=69.91
global_step=84083, episodic_return=73.55
global_step=85084, episodic_return=76.98
global_step=86085, episodic_return=72.58
global_step=87086, episodic_return=73.95
global_step=88087, episodic_return=58.69
global_step=89088, episodic_return=73.06
global_step=90089, episodic_return=71.04
SPS: 490
global_step=91090, episodic_return=90.11
global_step=92091, episodic_return=88.84
global_step=93092, episodic_return=90.52
global_step=94093, episodic_return=77.22
global_step=95094, episodic_return=82.37
global_step=96095, episodic_return=93.15
global_step=97096, episodic_return=97.30
global_step=98097, episodic_return=90.37
SPS: 488
global_step=99098, episodic_return=101.15
global_step=100099, episodic_return=89.49
global_step=101100, episodic_return=105.46
global_step=102101, episodic_return=96.98
global_step=103102, episodic_return=101.21
global_step=104103, episodic_return=107.24
global_step=105104, episodic_return=60.24
global_step=106105, episodic_return=107.33
SPS: 487
global_step=107106, episodic_return=81.75
global_step=108107, episodic_return=29.23
global_step=109108, episodic_return=97.83
global_step=110109, episodic_return=86.10
global_step=111110, episodic_return=76.32
global_step=112111, episodic_return=101.13
global_step=113112, episodic_return=56.33
global_step=114113, episodic_return=96.06
SPS: 487
global_step=115114, episodic_return=117.68
global_step=116115, episodic_return=100.28
global_step=117116, episodic_return=118.59
global_step=118117, episodic_return=92.10
global_step=119118, episodic_return=122.46
global_step=120119, episodic_return=93.26
global_step=121120, episodic_return=136.30
global_step=122121, episodic_return=129.53
SPS: 489
global_step=123122, episodic_return=82.89
global_step=124123, episodic_return=115.57
global_step=125124, episodic_return=146.09
global_step=126125, episodic_return=140.64
global_step=127126, episodic_return=129.87
global_step=128127, episodic_return=120.78
global_step=129128, episodic_return=137.25
global_step=130129, episodic_return=67.54
SPS: 489
global_step=131130, episodic_return=54.34
global_step=132131, episodic_return=137.23
global_step=133132, episodic_return=37.63
global_step=134133, episodic_return=130.02
global_step=135134, episodic_return=134.51
global_step=136135, episodic_return=144.95
global_step=137136, episodic_return=101.70
global_step=138137, episodic_return=149.25
global_step=139138, episodic_return=39.81
SPS: 488
global_step=140139, episodic_return=84.63
global_step=141140, episodic_return=129.51
global_step=142141, episodic_return=137.21
global_step=143142, episodic_return=166.58
global_step=144143, episodic_return=150.11
global_step=145144, episodic_return=166.44
global_step=146145, episodic_return=44.90
global_step=147146, episodic_return=34.44
SPS: 487
global_step=148147, episodic_return=168.16
global_step=149148, episodic_return=30.53
global_step=150149, episodic_return=175.59
global_step=151150, episodic_return=98.35
global_step=152151, episodic_return=156.44
global_step=153152, episodic_return=163.19
global_step=154153, episodic_return=38.11
global_step=155154, episodic_return=153.94
SPS: 486
global_step=156155, episodic_return=74.22
global_step=157156, episodic_return=169.71
global_step=158157, episodic_return=156.96
global_step=159158, episodic_return=172.70
global_step=160159, episodic_return=185.30
global_step=161160, episodic_return=167.14
global_step=162161, episodic_return=161.78
global_step=163162, episodic_return=133.67
SPS: 487
global_step=164163, episodic_return=183.22
global_step=165164, episodic_return=37.86
global_step=166165, episodic_return=123.37
global_step=167166, episodic_return=77.23
global_step=168167, episodic_return=43.08
global_step=169168, episodic_return=105.17
global_step=170169, episodic_return=88.13
global_step=171170, episodic_return=168.69
SPS: 488
global_step=172171, episodic_return=170.30
global_step=173172, episodic_return=77.48
global_step=174173, episodic_return=120.40
global_step=175174, episodic_return=48.60
global_step=176175, episodic_return=73.33
global_step=177176, episodic_return=124.14
global_step=178177, episodic_return=229.16
global_step=179178, episodic_return=44.56
global_step=180179, episodic_return=196.14
SPS: 488
global_step=181180, episodic_return=148.60
global_step=182181, episodic_return=99.18
global_step=183182, episodic_return=60.85
global_step=184183, episodic_return=57.18
global_step=185184, episodic_return=146.46
global_step=186185, episodic_return=115.85
global_step=187186, episodic_return=216.42
global_step=188187, episodic_return=219.31
SPS: 487
global_step=189188, episodic_return=182.30
global_step=190189, episodic_return=181.91
global_step=191190, episodic_return=180.97
global_step=192191, episodic_return=152.04
global_step=193192, episodic_return=193.13
global_step=194193, episodic_return=176.40
global_step=195194, episodic_return=179.68
global_step=196195, episodic_return=198.34
SPS: 486
global_step=197196, episodic_return=143.48
global_step=198197, episodic_return=194.97
global_step=199198, episodic_return=86.15
global_step=200199, episodic_return=81.52
global_step=201200, episodic_return=191.47
global_step=202201, episodic_return=217.11
global_step=203202, episodic_return=70.30
global_step=204203, episodic_return=239.33
SPS: 486
global_step=205204, episodic_return=215.70
global_step=206205, episodic_return=227.54
global_step=207206, episodic_return=179.07
global_step=208207, episodic_return=100.22
global_step=209208, episodic_return=73.87
global_step=210209, episodic_return=205.01
global_step=211210, episodic_return=144.70
global_step=212211, episodic_return=143.98
SPS: 487
global_step=213212, episodic_return=130.15
global_step=214213, episodic_return=214.26
global_step=215214, episodic_return=219.96
global_step=216215, episodic_return=243.86
global_step=217216, episodic_return=211.42
global_step=218217, episodic_return=213.83
global_step=219218, episodic_return=201.18
global_step=220219, episodic_return=227.23
SPS: 487
global_step=221220, episodic_return=214.74
global_step=222221, episodic_return=27.40
global_step=223222, episodic_return=201.44
global_step=224223, episodic_return=136.65
global_step=225224, episodic_return=56.08
global_step=226225, episodic_return=53.35
global_step=227226, episodic_return=65.91
global_step=228227, episodic_return=224.89
global_step=229228, episodic_return=179.20
SPS: 488
global_step=230229, episodic_return=248.76
global_step=231230, episodic_return=73.08
global_step=232231, episodic_return=173.49
global_step=233232, episodic_return=57.28
global_step=234233, episodic_return=179.00
global_step=235234, episodic_return=158.52
global_step=236235, episodic_return=218.37
global_step=237236, episodic_return=211.79
SPS: 488
global_step=238237, episodic_return=52.75
global_step=239238, episodic_return=237.70
global_step=240239, episodic_return=223.27
global_step=241240, episodic_return=226.52
global_step=242241, episodic_return=82.75
global_step=243242, episodic_return=151.67
global_step=244243, episodic_return=225.69
global_step=245244, episodic_return=206.79
SPS: 489
global_step=246245, episodic_return=228.89
global_step=247246, episodic_return=269.27
global_step=248247, episodic_return=86.53
global_step=249248, episodic_return=132.66
global_step=250249, episodic_return=239.58
global_step=251250, episodic_return=256.17
global_step=252251, episodic_return=204.08
global_step=253252, episodic_return=243.32
SPS: 489
global_step=254253, episodic_return=271.55
global_step=255254, episodic_return=204.58
global_step=256255, episodic_return=189.42
global_step=257256, episodic_return=251.54
global_step=258257, episodic_return=240.77
global_step=259258, episodic_return=188.75
global_step=260259, episodic_return=264.07
global_step=261260, episodic_return=274.87
SPS: 490
global_step=262261, episodic_return=259.49
global_step=263262, episodic_return=161.84
global_step=264263, episodic_return=126.36
global_step=265264, episodic_return=303.75
global_step=266265, episodic_return=260.50
global_step=267266, episodic_return=251.42
global_step=268267, episodic_return=217.49
global_step=269268, episodic_return=61.10
global_step=270269, episodic_return=236.77
SPS: 491
global_step=271270, episodic_return=45.43
global_step=272271, episodic_return=205.89
global_step=273272, episodic_return=259.50
global_step=274273, episodic_return=312.23
global_step=275274, episodic_return=26.58
global_step=276275, episodic_return=282.26
global_step=277276, episodic_return=292.60
global_step=278277, episodic_return=77.18
SPS: 492
global_step=279278, episodic_return=302.63
global_step=280279, episodic_return=240.59
global_step=281280, episodic_return=267.33
global_step=282281, episodic_return=274.49
global_step=283282, episodic_return=283.31
global_step=284283, episodic_return=254.36
global_step=285284, episodic_return=109.49
global_step=286285, episodic_return=149.46
SPS: 492
global_step=287286, episodic_return=317.01
global_step=288287, episodic_return=236.76
global_step=289288, episodic_return=247.64
global_step=290289, episodic_return=138.46
global_step=291290, episodic_return=281.47
global_step=292291, episodic_return=244.94
global_step=293292, episodic_return=287.87
global_step=294293, episodic_return=283.69
SPS: 493
global_step=295294, episodic_return=277.76
global_step=296295, episodic_return=287.66
global_step=297296, episodic_return=307.20
global_step=298297, episodic_return=285.17
global_step=299298, episodic_return=171.52
global_step=300299, episodic_return=306.19
global_step=301300, episodic_return=74.83
global_step=302301, episodic_return=280.23
SPS: 494
global_step=303302, episodic_return=307.07
global_step=304303, episodic_return=194.92
global_step=305304, episodic_return=304.47
global_step=306305, episodic_return=322.41
global_step=307306, episodic_return=116.68
global_step=308307, episodic_return=111.86
global_step=309308, episodic_return=323.89
global_step=310309, episodic_return=299.48
SPS: 494
global_step=311310, episodic_return=304.23
global_step=312311, episodic_return=313.94
global_step=313312, episodic_return=299.80
global_step=314313, episodic_return=309.00
global_step=315314, episodic_return=317.47
global_step=316315, episodic_return=204.13
global_step=317316, episodic_return=339.71
global_step=318317, episodic_return=89.73
global_step=319318, episodic_return=296.10
SPS: 495
global_step=320319, episodic_return=333.34
global_step=321320, episodic_return=303.40
global_step=322321, episodic_return=253.83
global_step=323322, episodic_return=46.82
global_step=324323, episodic_return=145.44
global_step=325324, episodic_return=297.26
global_step=326325, episodic_return=296.90
global_step=327326, episodic_return=276.05
SPS: 496
global_step=328327, episodic_return=298.53
global_step=329328, episodic_return=226.08
global_step=330329, episodic_return=318.98
global_step=331330, episodic_return=238.49
global_step=332331, episodic_return=335.08
global_step=333332, episodic_return=331.07
global_step=334333, episodic_return=126.90
global_step=335334, episodic_return=333.41
SPS: 496
global_step=336335, episodic_return=350.42
global_step=337336, episodic_return=352.08
global_step=338337, episodic_return=305.15
global_step=339338, episodic_return=333.31
global_step=340339, episodic_return=347.39
global_step=341340, episodic_return=349.41
global_step=342341, episodic_return=347.70
global_step=343342, episodic_return=347.04
SPS: 497
global_step=344343, episodic_return=66.17
global_step=345344, episodic_return=189.73
global_step=346345, episodic_return=166.35
global_step=347346, episodic_return=118.02
global_step=348347, episodic_return=356.34
global_step=349348, episodic_return=204.80
global_step=350349, episodic_return=88.33
global_step=351350, episodic_return=91.25
SPS: 497
global_step=352351, episodic_return=341.99
global_step=353352, episodic_return=70.35
global_step=354353, episodic_return=203.68
global_step=355354, episodic_return=381.78
global_step=356355, episodic_return=352.94
global_step=357356, episodic_return=360.42
global_step=358357, episodic_return=80.48
global_step=359358, episodic_return=346.56
global_step=360359, episodic_return=90.24
SPS: 498
global_step=361360, episodic_return=71.53
global_step=362361, episodic_return=222.81
global_step=363362, episodic_return=285.60
global_step=364363, episodic_return=342.60
global_step=365364, episodic_return=73.25
global_step=366365, episodic_return=366.91
global_step=367366, episodic_return=284.01
global_step=368367, episodic_return=339.97
SPS: 498
global_step=369368, episodic_return=342.30
global_step=370369, episodic_return=379.52
global_step=371370, episodic_return=372.64
global_step=372371, episodic_return=182.10
global_step=373372, episodic_return=218.65
global_step=374373, episodic_return=218.54
global_step=375374, episodic_return=361.66
global_step=376375, episodic_return=370.84
SPS: 498
global_step=377376, episodic_return=362.61
global_step=378377, episodic_return=350.80
global_step=379378, episodic_return=376.43
global_step=380379, episodic_return=122.22
global_step=381380, episodic_return=371.98
global_step=382381, episodic_return=22.98
global_step=383382, episodic_return=209.11
global_step=384383, episodic_return=355.59
SPS: 498
global_step=385384, episodic_return=105.88
global_step=386385, episodic_return=379.50
global_step=387386, episodic_return=378.86
global_step=388387, episodic_return=386.08
global_step=389388, episodic_return=372.51
global_step=390389, episodic_return=192.92
global_step=391390, episodic_return=370.67
global_step=392391, episodic_return=391.42
SPS: 498
global_step=393392, episodic_return=171.21
global_step=394393, episodic_return=382.46
global_step=395394, episodic_return=109.35
global_step=396395, episodic_return=399.30
global_step=397396, episodic_return=368.72
global_step=398397, episodic_return=413.02
global_step=399398, episodic_return=386.88
global_step=400399, episodic_return=221.70
global_step=401400, episodic_return=301.75
SPS: 498
global_step=402401, episodic_return=347.32
global_step=403402, episodic_return=411.36
global_step=404403, episodic_return=394.15
global_step=405404, episodic_return=397.24
global_step=406405, episodic_return=216.27
global_step=407406, episodic_return=360.76
global_step=408407, episodic_return=395.47
global_step=409408, episodic_return=301.71
SPS: 498
global_step=410409, episodic_return=209.76
global_step=411410, episodic_return=395.65
global_step=412411, episodic_return=385.95
global_step=413412, episodic_return=376.89
global_step=414413, episodic_return=379.07
global_step=415414, episodic_return=437.51
global_step=416415, episodic_return=286.09
global_step=417416, episodic_return=397.77
SPS: 498
global_step=418417, episodic_return=401.59
global_step=419418, episodic_return=311.10
global_step=420419, episodic_return=412.25
global_step=421420, episodic_return=269.99
global_step=422421, episodic_return=406.27
global_step=423422, episodic_return=162.14
global_step=424423, episodic_return=373.69
global_step=425424, episodic_return=403.84
SPS: 498
global_step=426425, episodic_return=86.08
global_step=427426, episodic_return=406.46
global_step=428427, episodic_return=422.43
global_step=429428, episodic_return=193.16
global_step=430429, episodic_return=414.43
global_step=431430, episodic_return=414.47
global_step=432431, episodic_return=407.80
global_step=433432, episodic_return=370.45
SPS: 499
global_step=434433, episodic_return=196.88
global_step=435434, episodic_return=414.17
global_step=436435, episodic_return=427.52
global_step=437436, episodic_return=156.43
global_step=438437, episodic_return=409.65
global_step=439438, episodic_return=431.26
global_step=440439, episodic_return=224.91
global_step=441440, episodic_return=427.63
SPS: 499
global_step=442441, episodic_return=407.25
global_step=443442, episodic_return=394.78
global_step=444443, episodic_return=427.95
global_step=445444, episodic_return=430.22
global_step=446445, episodic_return=376.14
global_step=447446, episodic_return=421.90
global_step=448447, episodic_return=445.31
global_step=449448, episodic_return=423.33
global_step=450449, episodic_return=432.99
SPS: 499
global_step=451450, episodic_return=395.13
global_step=452451, episodic_return=412.77
global_step=453452, episodic_return=425.25
global_step=454453, episodic_return=406.57
global_step=455454, episodic_return=387.26
global_step=456455, episodic_return=422.58
global_step=457456, episodic_return=420.81
global_step=458457, episodic_return=452.72
SPS: 499
global_step=459458, episodic_return=413.30
global_step=460459, episodic_return=412.54
global_step=461460, episodic_return=429.06
global_step=462461, episodic_return=392.20
global_step=463462, episodic_return=420.60
global_step=464463, episodic_return=425.08
global_step=465464, episodic_return=421.59
global_step=466465, episodic_return=347.58
SPS: 500
global_step=467466, episodic_return=431.72
global_step=468467, episodic_return=417.41
global_step=469468, episodic_return=440.40
global_step=470469, episodic_return=431.66
global_step=471470, episodic_return=391.00
global_step=472471, episodic_return=131.48
global_step=473472, episodic_return=392.28
global_step=474473, episodic_return=270.02
SPS: 500
global_step=475474, episodic_return=188.20
global_step=476475, episodic_return=71.76
global_step=477476, episodic_return=423.05
global_step=478477, episodic_return=240.85
global_step=479478, episodic_return=425.83
global_step=480479, episodic_return=414.49
global_step=481480, episodic_return=429.34
global_step=482481, episodic_return=430.62
SPS: 501
global_step=483482, episodic_return=420.08
global_step=484483, episodic_return=442.05
global_step=485484, episodic_return=436.14
global_step=486485, episodic_return=96.09
global_step=487486, episodic_return=348.66
global_step=488487, episodic_return=449.09
global_step=489488, episodic_return=449.22
global_step=490489, episodic_return=414.86
global_step=491490, episodic_return=434.99
SPS: 501
global_step=492491, episodic_return=445.33
global_step=493492, episodic_return=423.41
global_step=494493, episodic_return=447.70
global_step=495494, episodic_return=68.59
global_step=496495, episodic_return=427.26
global_step=497496, episodic_return=146.75
global_step=498497, episodic_return=426.55
global_step=499498, episodic_return=427.28
SPS: 501
global_step=500499, episodic_return=386.43
global_step=501500, episodic_return=426.62
global_step=502501, episodic_return=437.77
global_step=503502, episodic_return=447.54
global_step=504503, episodic_return=450.13
global_step=505504, episodic_return=445.14
global_step=506505, episodic_return=435.60
global_step=507506, episodic_return=422.09
SPS: 501
global_step=508507, episodic_return=420.34
global_step=509508, episodic_return=139.90
global_step=510509, episodic_return=106.87
global_step=511510, episodic_return=371.91
global_step=512511, episodic_return=408.91
global_step=513512, episodic_return=460.71
global_step=514513, episodic_return=416.25
global_step=515514, episodic_return=238.72
SPS: 502
global_step=516515, episodic_return=278.74
global_step=517516, episodic_return=444.71
global_step=518517, episodic_return=454.47
global_step=519518, episodic_return=403.92
global_step=520519, episodic_return=427.17
global_step=521520, episodic_return=453.49
global_step=522521, episodic_return=436.42
global_step=523522, episodic_return=447.14
SPS: 502
global_step=524523, episodic_return=446.46
global_step=525524, episodic_return=441.52
global_step=526525, episodic_return=427.06
global_step=527526, episodic_return=449.97
global_step=528527, episodic_return=438.44
global_step=529528, episodic_return=450.88
global_step=530529, episodic_return=450.28
global_step=531530, episodic_return=445.97
SPS: 502
global_step=532531, episodic_return=425.73
global_step=533532, episodic_return=465.39
global_step=534533, episodic_return=459.81
global_step=535534, episodic_return=432.24
global_step=536535, episodic_return=432.33
global_step=537536, episodic_return=185.45
global_step=538537, episodic_return=441.14
global_step=539538, episodic_return=301.59
global_step=540539, episodic_return=462.22
SPS: 502
global_step=541540, episodic_return=463.14
global_step=542541, episodic_return=450.80
global_step=543542, episodic_return=467.61
global_step=544543, episodic_return=462.18
global_step=545544, episodic_return=454.16
global_step=546545, episodic_return=444.54
global_step=547546, episodic_return=454.75
global_step=548547, episodic_return=431.64
SPS: 502
global_step=549548, episodic_return=458.53
global_step=550549, episodic_return=441.01
global_step=551550, episodic_return=470.08
global_step=552551, episodic_return=416.33
global_step=553552, episodic_return=427.55
global_step=554553, episodic_return=461.10
global_step=555554, episodic_return=362.07
global_step=556555, episodic_return=336.20
SPS: 502
global_step=557556, episodic_return=442.95
global_step=558557, episodic_return=450.00
global_step=559558, episodic_return=465.39
global_step=560559, episodic_return=239.81
global_step=561560, episodic_return=471.12
global_step=562561, episodic_return=420.11
global_step=563562, episodic_return=463.69
global_step=564563, episodic_return=475.33
SPS: 502
global_step=565564, episodic_return=474.22
global_step=566565, episodic_return=482.15
global_step=567566, episodic_return=446.69
global_step=568567, episodic_return=500.70
global_step=569568, episodic_return=310.29
global_step=570569, episodic_return=381.52
global_step=571570, episodic_return=182.91
global_step=572571, episodic_return=497.44
SPS: 502
global_step=573572, episodic_return=473.75
global_step=574573, episodic_return=463.78
global_step=575574, episodic_return=459.13
global_step=576575, episodic_return=480.39
global_step=577576, episodic_return=451.32
global_step=578577, episodic_return=374.06
global_step=579578, episodic_return=458.05
global_step=580579, episodic_return=473.14
global_step=581580, episodic_return=451.70
SPS: 502
global_step=582581, episodic_return=466.67
global_step=583582, episodic_return=169.15
global_step=584583, episodic_return=327.93
global_step=585584, episodic_return=463.62
global_step=586585, episodic_return=472.29
global_step=587586, episodic_return=479.54
global_step=588587, episodic_return=478.24
global_step=589588, episodic_return=489.17
SPS: 502
global_step=590589, episodic_return=495.71
global_step=591590, episodic_return=486.21
global_step=592591, episodic_return=467.70
global_step=593592, episodic_return=488.85
global_step=594593, episodic_return=477.05
global_step=595594, episodic_return=482.46
global_step=596595, episodic_return=483.79
global_step=597596, episodic_return=489.09
SPS: 502
global_step=598597, episodic_return=467.22
global_step=599598, episodic_return=494.22
global_step=600599, episodic_return=492.50
global_step=601600, episodic_return=496.34
global_step=602601, episodic_return=498.94
global_step=603602, episodic_return=456.81
global_step=604603, episodic_return=498.88
global_step=605604, episodic_return=284.94
SPS: 502
global_step=606605, episodic_return=479.89
global_step=607606, episodic_return=480.14
global_step=608607, episodic_return=490.29
global_step=609608, episodic_return=489.60
global_step=610609, episodic_return=447.74
global_step=611610, episodic_return=523.98
global_step=612611, episodic_return=367.58
global_step=613612, episodic_return=377.17
SPS: 503
global_step=614613, episodic_return=483.49
global_step=615614, episodic_return=478.80
global_step=616615, episodic_return=491.07
global_step=617616, episodic_return=486.80
global_step=618617, episodic_return=523.86
global_step=619618, episodic_return=156.82
global_step=620619, episodic_return=480.92
global_step=621620, episodic_return=481.82
SPS: 503
global_step=622621, episodic_return=479.99
global_step=623622, episodic_return=449.75
global_step=624623, episodic_return=488.29
global_step=625624, episodic_return=497.82
global_step=626625, episodic_return=496.01
global_step=627626, episodic_return=510.36
global_step=628627, episodic_return=489.66
global_step=629628, episodic_return=476.96
global_step=630629, episodic_return=385.64
SPS: 503
global_step=631630, episodic_return=502.98
global_step=632631, episodic_return=502.05
global_step=633632, episodic_return=501.04
global_step=634633, episodic_return=486.43
global_step=635634, episodic_return=522.37
global_step=636635, episodic_return=494.10
global_step=637636, episodic_return=479.79
global_step=638637, episodic_return=483.01
SPS: 503
global_step=639638, episodic_return=493.98
global_step=640639, episodic_return=533.08
