Beginning training
global_step=1000, episodic_return=13.01
SPS: 154
global_step=2001, episodic_return=64.69
SPS: 163
global_step=3002, episodic_return=161.88
SPS: 166
global_step=4003, episodic_return=41.76
SPS: 167
global_step=5004, episodic_return=76.58
SPS: 168
global_step=6005, episodic_return=86.19
SPS: 168
global_step=7006, episodic_return=137.24
SPS: 168
global_step=8007, episodic_return=151.91
SPS: 169
global_step=9008, episodic_return=83.48
SPS: 169
global_step=10009, episodic_return=145.00
SPS: 169
global_step=11010, episodic_return=156.25
SPS: 169
global_step=12011, episodic_return=110.79
SPS: 169
global_step=13012, episodic_return=162.89
SPS: 169
global_step=14013, episodic_return=105.44
SPS: 169
global_step=15014, episodic_return=89.73
SPS: 169
global_step=16015, episodic_return=95.91
SPS: 169
global_step=17016, episodic_return=82.55
SPS: 169
global_step=18017, episodic_return=67.77
SPS: 169
global_step=19018, episodic_return=22.78
SPS: 169
global_step=20019, episodic_return=151.35
SPS: 169
global_step=21020, episodic_return=125.92
SPS: 169
global_step=22021, episodic_return=155.75
SPS: 169
global_step=23022, episodic_return=217.07
SPS: 169
global_step=24023, episodic_return=180.79
SPS: 169
global_step=25024, episodic_return=162.40
SPS: 169
global_step=26025, episodic_return=204.65
SPS: 169
global_step=27026, episodic_return=158.67
SPS: 169
global_step=28027, episodic_return=182.49
SPS: 169
global_step=29028, episodic_return=198.08
SPS: 169
global_step=30029, episodic_return=170.36
SPS: 169
global_step=31030, episodic_return=239.83
SPS: 169
global_step=32031, episodic_return=184.92
SPS: 169
global_step=33032, episodic_return=166.20
SPS: 169
global_step=34033, episodic_return=175.78
SPS: 169
global_step=35034, episodic_return=265.20
SPS: 169
global_step=36035, episodic_return=169.54
SPS: 169
global_step=37036, episodic_return=192.92
SPS: 169
global_step=38037, episodic_return=164.01
SPS: 169
global_step=39038, episodic_return=169.05
SPS: 169
global_step=40039, episodic_return=208.62
SPS: 169
global_step=41040, episodic_return=272.56
SPS: 169
global_step=42041, episodic_return=203.91
SPS: 169
global_step=43042, episodic_return=218.18
SPS: 169
global_step=44043, episodic_return=233.98
global_step=45044, episodic_return=258.33
SPS: 169
global_step=46045, episodic_return=158.44
SPS: 169
global_step=47046, episodic_return=307.38
SPS: 169
global_step=48047, episodic_return=235.66
SPS: 169
global_step=49048, episodic_return=175.37
SPS: 169
global_step=50049, episodic_return=282.77
SPS: 169
global_step=51050, episodic_return=238.13
SPS: 169
global_step=52051, episodic_return=238.17
SPS: 169
global_step=53052, episodic_return=286.50
SPS: 169
global_step=54053, episodic_return=180.84
SPS: 169
global_step=55054, episodic_return=248.71
SPS: 169
global_step=56055, episodic_return=317.63
SPS: 169
global_step=57056, episodic_return=189.22
SPS: 169
global_step=58057, episodic_return=283.71
SPS: 169
global_step=59058, episodic_return=238.13
SPS: 169
global_step=60059, episodic_return=194.94
SPS: 169
global_step=61060, episodic_return=218.90
SPS: 169
global_step=62061, episodic_return=253.88
SPS: 169
global_step=63062, episodic_return=234.50
SPS: 169
global_step=64063, episodic_return=247.40
SPS: 169
global_step=65064, episodic_return=174.68
SPS: 169
global_step=66065, episodic_return=236.97
SPS: 169
global_step=67066, episodic_return=259.63
SPS: 169
global_step=68067, episodic_return=232.96
SPS: 169
global_step=69068, episodic_return=234.89
SPS: 169
global_step=70069, episodic_return=279.48
SPS: 169
global_step=71070, episodic_return=221.37
SPS: 169
global_step=72071, episodic_return=174.79
SPS: 169
global_step=73072, episodic_return=259.19
SPS: 169
global_step=74073, episodic_return=228.55
SPS: 169
global_step=75074, episodic_return=230.68
SPS: 169
global_step=76075, episodic_return=257.65
SPS: 169
global_step=77076, episodic_return=229.54
