Beginning training
global_step=1000, episodic_return=4.28
SPS: 155
global_step=2001, episodic_return=4.02
SPS: 162
global_step=3002, episodic_return=3.96
SPS: 160
global_step=4003, episodic_return=9.54
SPS: 161
global_step=5004, episodic_return=11.63
SPS: 163
global_step=6005, episodic_return=13.64
SPS: 164
global_step=7006, episodic_return=13.03
SPS: 165
global_step=8007, episodic_return=21.09
SPS: 166
global_step=9008, episodic_return=34.71
SPS: 166
global_step=10009, episodic_return=34.95
SPS: 167
global_step=11010, episodic_return=37.84
SPS: 167
global_step=12011, episodic_return=58.64
SPS: 167
global_step=13012, episodic_return=60.56
SPS: 168
global_step=14013, episodic_return=79.77
SPS: 168
global_step=15014, episodic_return=98.66
SPS: 168
global_step=16015, episodic_return=75.43
SPS: 168
global_step=17016, episodic_return=76.61
SPS: 168
global_step=18017, episodic_return=102.11
SPS: 168
global_step=19018, episodic_return=110.82
SPS: 168
global_step=20019, episodic_return=57.56
SPS: 168
global_step=21020, episodic_return=107.23
SPS: 168
global_step=22021, episodic_return=101.01
SPS: 168
global_step=23022, episodic_return=134.64
SPS: 168
global_step=24023, episodic_return=138.75
SPS: 169
global_step=25024, episodic_return=151.84
SPS: 169
global_step=26025, episodic_return=93.62
SPS: 169
global_step=27026, episodic_return=106.18
SPS: 169
global_step=28027, episodic_return=152.41
SPS: 169
global_step=29028, episodic_return=198.93
SPS: 169
global_step=30029, episodic_return=57.64
SPS: 169
global_step=31030, episodic_return=127.47
SPS: 169
global_step=32031, episodic_return=198.48
SPS: 169
global_step=33032, episodic_return=36.19
SPS: 169
global_step=34033, episodic_return=38.28
SPS: 169
global_step=35034, episodic_return=225.04
SPS: 169
global_step=36035, episodic_return=241.70
SPS: 169
global_step=37036, episodic_return=31.56
SPS: 169
global_step=38037, episodic_return=217.44
SPS: 169
global_step=39038, episodic_return=172.12
SPS: 169
global_step=40039, episodic_return=150.30
SPS: 169
global_step=41040, episodic_return=62.74
SPS: 169
global_step=42041, episodic_return=32.06
SPS: 169
global_step=43042, episodic_return=74.71
SPS: 169
global_step=44043, episodic_return=26.86
global_step=45044, episodic_return=172.71
SPS: 169
global_step=46045, episodic_return=170.88
SPS: 169
global_step=47046, episodic_return=75.15
SPS: 169
global_step=48047, episodic_return=158.86
SPS: 169
global_step=49048, episodic_return=156.12
SPS: 169
global_step=50049, episodic_return=206.99
