Beginning training
global_step=1000, episodic_return=5.52
SPS: 157
global_step=2001, episodic_return=3.11
SPS: 164
global_step=3002, episodic_return=6.99
SPS: 167
global_step=4003, episodic_return=7.93
SPS: 168
global_step=5004, episodic_return=19.01
SPS: 169
global_step=6005, episodic_return=15.68
SPS: 169
global_step=7006, episodic_return=15.49
SPS: 169
global_step=8007, episodic_return=37.49
SPS: 170
global_step=9008, episodic_return=23.74
SPS: 170
global_step=10009, episodic_return=42.35
SPS: 170
global_step=11010, episodic_return=41.61
SPS: 170
global_step=12011, episodic_return=64.05
SPS: 170
global_step=13012, episodic_return=50.71
SPS: 170
global_step=14013, episodic_return=66.87
SPS: 170
global_step=15014, episodic_return=63.60
SPS: 170
global_step=16015, episodic_return=85.84
SPS: 170
global_step=17016, episodic_return=73.32
SPS: 170
global_step=18017, episodic_return=82.97
SPS: 170
global_step=19018, episodic_return=85.49
SPS: 170
global_step=20019, episodic_return=98.17
SPS: 170
global_step=21020, episodic_return=110.35
SPS: 170
global_step=22021, episodic_return=106.48
SPS: 170
global_step=23022, episodic_return=92.04
SPS: 170
global_step=24023, episodic_return=91.62
SPS: 170
global_step=25024, episodic_return=116.50
SPS: 170
global_step=26025, episodic_return=108.30
SPS: 170
global_step=27026, episodic_return=24.94
SPS: 170
global_step=28027, episodic_return=35.93
SPS: 170
global_step=29028, episodic_return=77.48
SPS: 170
global_step=30029, episodic_return=62.36
SPS: 170
global_step=31030, episodic_return=13.70
SPS: 169
global_step=32031, episodic_return=84.89
SPS: 169
global_step=33032, episodic_return=88.75
SPS: 170
global_step=34033, episodic_return=86.78
SPS: 169
global_step=35034, episodic_return=58.14
SPS: 169
global_step=36035, episodic_return=93.96
SPS: 169
global_step=37036, episodic_return=45.52
SPS: 170
global_step=38037, episodic_return=114.37
SPS: 170
global_step=39038, episodic_return=115.91
SPS: 170
global_step=40039, episodic_return=149.73
SPS: 170
global_step=41040, episodic_return=143.07
SPS: 169
global_step=42041, episodic_return=151.70
SPS: 170
global_step=43042, episodic_return=91.85
SPS: 169
global_step=44043, episodic_return=45.09
