Beginning training
global_step=1000, episodic_return=1.21
SPS: 157
global_step=2001, episodic_return=7.04
SPS: 164
global_step=3002, episodic_return=5.78
SPS: 166
global_step=4003, episodic_return=10.89
SPS: 167
global_step=5004, episodic_return=16.52
SPS: 168
global_step=6005, episodic_return=12.94
SPS: 168
global_step=7006, episodic_return=22.23
SPS: 169
global_step=8007, episodic_return=31.20
SPS: 169
global_step=9008, episodic_return=32.52
SPS: 169
global_step=10009, episodic_return=44.96
SPS: 169
global_step=11010, episodic_return=55.39
SPS: 169
global_step=12011, episodic_return=66.93
SPS: 169
global_step=13012, episodic_return=73.95
SPS: 169
global_step=14013, episodic_return=75.53
SPS: 169
global_step=15014, episodic_return=77.74
SPS: 170
global_step=16015, episodic_return=88.92
SPS: 170
global_step=17016, episodic_return=73.20
SPS: 170
global_step=18017, episodic_return=85.26
SPS: 170
global_step=19018, episodic_return=55.55
SPS: 170
global_step=20019, episodic_return=79.39
SPS: 170
global_step=21020, episodic_return=48.19
SPS: 170
global_step=22021, episodic_return=89.22
SPS: 170
global_step=23022, episodic_return=125.13
SPS: 170
global_step=24023, episodic_return=46.77
SPS: 170
global_step=25024, episodic_return=114.84
SPS: 170
global_step=26025, episodic_return=79.51
SPS: 170
global_step=27026, episodic_return=143.90
SPS: 170
global_step=28027, episodic_return=28.36
SPS: 170
global_step=29028, episodic_return=118.44
SPS: 170
global_step=30029, episodic_return=94.64
SPS: 170
global_step=31030, episodic_return=71.26
SPS: 170
global_step=32031, episodic_return=79.40
SPS: 170
global_step=33032, episodic_return=95.55
SPS: 170
global_step=34033, episodic_return=36.57
SPS: 170
global_step=35034, episodic_return=73.26
SPS: 170
global_step=36035, episodic_return=47.85
SPS: 170
global_step=37036, episodic_return=166.38
SPS: 170
global_step=38037, episodic_return=61.44
SPS: 170
global_step=39038, episodic_return=48.67
SPS: 170
global_step=40039, episodic_return=177.68
SPS: 170
global_step=41040, episodic_return=51.76
SPS: 170
global_step=42041, episodic_return=45.09
SPS: 170
global_step=43042, episodic_return=71.52
SPS: 170
global_step=44043, episodic_return=81.51
global_step=45044, episodic_return=62.75
SPS: 170
global_step=46045, episodic_return=134.26
SPS: 170
global_step=47046, episodic_return=111.82
SPS: 170
global_step=48047, episodic_return=45.40
SPS: 170
global_step=49048, episodic_return=48.67
SPS: 170
global_step=50049, episodic_return=112.84
SPS: 170
global_step=51050, episodic_return=129.81
SPS: 170
global_step=52051, episodic_return=54.87
SPS: 170
global_step=53052, episodic_return=78.57
SPS: 170
global_step=54053, episodic_return=75.79
SPS: 170
global_step=55054, episodic_return=104.14
SPS: 170
global_step=56055, episodic_return=33.50
SPS: 170
global_step=57056, episodic_return=21.93
SPS: 170
global_step=58057, episodic_return=145.46
SPS: 170
global_step=59058, episodic_return=35.79
SPS: 170
global_step=60059, episodic_return=30.52
SPS: 170
global_step=61060, episodic_return=182.84
SPS: 169
global_step=62061, episodic_return=121.26
SPS: 169
global_step=63062, episodic_return=39.88
SPS: 169
global_step=64063, episodic_return=52.19
SPS: 169
global_step=65064, episodic_return=93.64
SPS: 169
global_step=66065, episodic_return=178.34
SPS: 169
global_step=67066, episodic_return=38.40
SPS: 169
global_step=68067, episodic_return=42.91
SPS: 169
global_step=69068, episodic_return=139.78
SPS: 169
global_step=70069, episodic_return=201.92
SPS: 169
global_step=71070, episodic_return=47.41
SPS: 169
global_step=72071, episodic_return=70.52
SPS: 169
global_step=73072, episodic_return=136.20
SPS: 169
global_step=74073, episodic_return=47.46
SPS: 169
global_step=75074, episodic_return=193.39
SPS: 169
global_step=76075, episodic_return=185.41
SPS: 169
global_step=77076, episodic_return=228.94
SPS: 169
global_step=78077, episodic_return=194.49
SPS: 169
global_step=79078, episodic_return=212.07
SPS: 169
global_step=80079, episodic_return=207.08
SPS: 169
global_step=81080, episodic_return=41.35
SPS: 169
global_step=82081, episodic_return=107.44
SPS: 169
global_step=83082, episodic_return=238.42
SPS: 169
global_step=84083, episodic_return=221.72
